Label,Identifier.Xmin,Identifier.Ymin,Identifier.Xmax,Identifier.Ymax,Identifier.CentroidX,Identifier.CentroidY,Identifier.WeightedCentroidX,Identifier.WeightedCentroidY,Orientation.Orientation,Size.Area,Size.ConvexHullArea,Size.MajorAxisLength,Size.MinorAxisLength,Size.Perimeter,Shape.Circularity,Shape.Eccentricity,Shape.EquivalentDiameter,Shape.Extent,Shape.FractalDimension,Shape.MinorMajorAxisRatio,Shape.Solidity,Shape.HuMoments1,Shape.HuMoments2,Shape.HuMoments3,Shape.HuMoments4,Shape.HuMoments5,Shape.HuMoments6,Shape.HuMoments7,Shape.WeightedHuMoments1,Shape.WeightedHuMoments2,Shape.WeightedHuMoments3,Shape.WeightedHuMoments4,Shape.WeightedHuMoments5,Shape.WeightedHuMoments6,Shape.WeightedHuMoments7,Shape.FSD1,Shape.FSD2,Shape.FSD3,Shape.FSD4,Shape.FSD5,Shape.FSD6,Nucleus.Intensity.Min,Nucleus.Intensity.Max,Nucleus.Intensity.Mean,Nucleus.Intensity.Median,Nucleus.Intensity.MeanMedianDiff,Nucleus.Intensity.Std,Nucleus.Intensity.IQR,Nucleus.Intensity.MAD,Nucleus.Intensity.Skewness,Nucleus.Intensity.Kurtosis,Nucleus.Intensity.HistEnergy,Nucleus.Intensity.HistEntropy,Nucleus.Gradient.Mag.Mean,Nucleus.Gradient.Mag.Std,Nucleus.Gradient.Mag.Skewness,Nucleus.Gradient.Mag.Kurtosis,Nucleus.Gradient.Mag.HistEntropy,Nucleus.Gradient.Mag.HistEnergy,Nucleus.Gradient.Canny.Sum,Nucleus.Gradient.Canny.Mean,Nucleus.Haralick.ASM.Mean,Nucleus.Haralick.ASM.Range,Nucleus.Haralick.Contrast.Mean,Nucleus.Haralick.Contrast.Range,Nucleus.Haralick.Correlation.Mean,Nucleus.Haralick.Correlation.Range,Nucleus.Haralick.SumOfSquares.Mean,Nucleus.Haralick.SumOfSquares.Range,Nucleus.Haralick.IDM.Mean,Nucleus.Haralick.IDM.Range,Nucleus.Haralick.SumAverage.Mean,Nucleus.Haralick.SumAverage.Range,Nucleus.Haralick.SumVariance.Mean,Nucleus.Haralick.SumVariance.Range,Nucleus.Haralick.SumEntropy.Mean,Nucleus.Haralick.SumEntropy.Range,Nucleus.Haralick.Entropy.Mean,Nucleus.Haralick.Entropy.Range,Nucleus.Haralick.DifferenceVariance.Mean,Nucleus.Haralick.DifferenceVariance.Range,Nucleus.Haralick.DifferenceEntropy.Mean,Nucleus.Haralick.DifferenceEntropy.Range,Nucleus.Haralick.IMC1.Mean,Nucleus.Haralick.IMC1.Range,Nucleus.Haralick.IMC2.Mean,Nucleus.Haralick.IMC2.Range,Intensity.wholeNucleus,Intensity.part05,Intensity.part04,Intensity.part03,Intensity.part02,Intensity.part01,Intensity.distribution.part05,Intensity.distribution.part04,Intensity.distribution.part03,Intensity.distribution.part02,Intensity.distribution.part01
375,132.0,180.0,371.0,320.0,261.90064813606506,244.2082300230545,255.506860859102,247.69869834444953,1.3088836113134381,22989.0,23325.0,240.90556266133962,124.54672196152184,629.8132752230961,0.7282933146212098,0.855989042249436,171.0862469455586,0.687059175134489,1.0615090013414432,0.516993964712252,0.9855948553054662,0.1999526297156718,0.013365339897325175,0.000525736160465938,7.998162008826305e-05,1.4266870437521632e-08,6.8930294052410086e-06,-8.089983646601132e-09,0.4513931449415495,0.07125187368834558,0.0033453346004134045,1.2575123026632532e-05,-2.498959827665157e-09,-3.141360580214244e-06,6.384106465632553e-10,0.4772992,0.0026283,0.0111881,0.0579845,0.1467342,0.0679044,0.12121442705392838,0.9391279220581055,0.4371871054172516,0.42732998728752136,0.009857118129730225,0.13819237053394318,0.19821861386299133,0.09741190075874329,0.3356231407389056,-0.1568300714983728,0.16377485304136427,1.934823446888332,0.017390988767147064,0.009315988048911095,0.7787624801890459,0.6607226433483877,1.876299290354866,0.17655329603940853,1278.0,0.05559180477619731,0.023126293176110115,0.005988952031872233,0.4516153927575215,0.24449093444909326,0.993939914555769,0.0033153151044122975,37.28440478308819,0.2533244910242729,0.8008239430191868,0.08001276002255253,22.56902938845684,0.07104958604113065,148.68600373959544,1.2553263101774519,5.387613813743283,0.08397692489475261,5.883213933934081,0.3869606189746211,0.015129549674330589,0.00301611314493375,1.0664755652199578,0.26631139385798197,-0.6868068207995631,0.08651745441349534,0.9989593972015369,0.0007639649948228966,0.4371871,0.42905941104309475,0.4262344087520383,0.4238820789387138,0.5015485084089248,0.46036385349124964,0.19145136698976348,0.19019081766616958,0.1891411803740359,0.22379685674094463,0.20541977822908639
376,151.0,156.0,346.0,340.0,248.5767630644343,249.49666835785558,250.54857919229744,254.70749148199673,1.285864793138066,29565.0,29920.0,208.22385745577307,183.1786879671129,656.7594513539337,0.8613409293369807,0.4754921184113509,194.01888346265443,0.8239966555183946,1.0176093588641757,0.8797199812034997,0.9881350267379679,0.16259006963283237,0.0004294370487166681,2.3615314976791516e-05,5.051034546769886e-07,-5.51153589283508e-13,-2.213297148092147e-09,1.6551312937332946e-12,0.44978154551422994,0.0012116467540663211,0.001966548019906992,0.00013083462993129062,3.77251691051581e-08,-3.833212487687572e-07,5.4599166242213986e-08,0.4600535,0.0025309,0.0073777,0.0098229,0.1589173,0.1048979,0.024160420522093773,0.9999998807907104,0.3702424168586731,0.3511398732662201,0.019102543592453003,0.16557160019874573,0.23046889901161194,0.11362123489379883,0.5687229985630783,0.08182097760617868,0.1669252689849826,1.9241617836072271,0.02146011032164097,0.011820768006145954,0.6701672522312159,0.06616335252909122,1.6671770008554185,0.21359196024868057,2319.0,0.07843734145104009,0.020804262882571093,0.0055333373340616665,0.6438276608889961,0.3663307119828857,0.9886435572448786,0.006493739885189531,28.356049589583343,0.0899283619998954,0.7470108100435329,0.08622394556665658,22.03182636197388,0.050583009123378986,112.78037069744423,0.7249822800818606,5.341488047439089,0.03970272363530025,6.040641141804909,0.382663865713849,0.01349077683756764,0.0023999918052754563,1.2288913014497314,0.2880874010496641,-0.6136162243904789,0.08783637048860282,0.9976486771731155,0.0017446892945562897,0.37024245,0.41163915828510844,0.3293176620939872,0.3756012678894453,0.3483815509573668,0.32118460595677034,0.23046501910230074,0.18437556232842348,0.21028843256703578,0.19504888973820272,0.1798220962640372
377,113.0,147.0,391.0,354.0,246.8794511149228,257.54865637507146,245.6958189008056,261.222423088748,-1.5206103382727871,43725.0,44620.0,286.94993956599126,201.16927693750665,830.683332908185,0.7962852822120022,0.7131017684677463,235.94999278140483,0.7598269210718381,0.9629538472487664,0.7010605307733225,0.979941730165845,0.1755422324192185,0.0035820447142339905,0.000516795423618083,1.0502946572886698e-05,-1.632269706035111e-10,-1.3919086433574375e-07,7.563835387184283e-10,0.39333895700488175,0.019601521657004007,0.0028817176550577596,3.5523186909233627e-05,-5.060226240339497e-10,7.543652439435265e-07,-1.1354361925033008e-08,0.4117633,0.0021412,0.0041582,0.0037615,0.083742,0.2552147,0.02845706045627594,0.9999998807907104,0.4182063937187195,0.4040558934211731,0.014150500297546387,0.16408146917819977,0.22992822527885437,0.11456570029258728,0.3863276518211758,-0.31186419995504977,0.16287152622702641,1.9304679311647766,0.02191900461912155,0.012337909080088139,1.0237803392895726,1.5717077275315177,1.7120202124389765,0.2118880609715394,3556.0,0.0813264722698685,0.018976730786060006,0.004926844385262183,0.5883116351286695,0.3022605327109551,0.9921885344734099,0.004048842699024058,37.67421710359315,0.19473547873616326,0.7640057445573746,0.08179121860882343,21.770086935540213,0.07776905565847869,150.10855677924417,1.0804796082904318,5.486873030925555,0.049980806518437504,6.1312936129776485,0.35080410300005305,0.013923804687495779,0.002393914909803039,1.1910191944538662,0.2538053659826325,-0.6524110373353306,0.07695353335340216,0.9986730080569738,0.0008899618331204007,0.4182064,0.3813703100343012,0.4238123012080678,0.45090479908566866,0.4487563853230962,0.4567290687908048,0.17643185492743543,0.19606662730635496,0.20860032363613168,0.20760641137996208,0.2112947827501157
378,138.0,132.0,359.0,367.0,246.78591556784346,247.35346660995322,247.6551058607322,246.91550749069648,-0.6646935133950282,37616.0,37935.0,252.97225295059766,189.8348389279373,736.3645737753169,0.8717595277533806,0.6609639764276096,218.84738681272364,0.7242899778569366,1.0688561259616003,0.7504176316325478,0.9915908791353631,0.1662062467329346,0.002157831491774083,2.1806657182266526e-05,4.7254034898836745e-07,8.341460497237413e-13,1.270153444454638e-08,-1.2669423789953177e-12,0.34211325768406853,0.010221626149785619,0.0006393009857627803,9.695148596309949e-05,2.3980269766100187e-08,8.799720826584082e-06,2.7467045495640715e-09,0.456252,0.0009825,0.0041798,0.0105871,0.0547676,0.2050781,0.10248002409934998,0.9999998807907104,0.4873102009296417,0.4775114059448242,0.009798794984817505,0.12298447638750076,0.15152814239263535,0.07497577369213104,0.4895869939249582,0.569847390657189,0.2133328947260105,1.7314781474784722,0.020234789699316025,0.011646958999335766,0.9090806878029519,1.0237822727823707,1.63503164225584,0.22501533071395452,3089.0,0.0821193109315185,0.024702858872054874,0.007047624353686645,0.543513056104537,0.3743350961844418,0.9927616796328118,0.00502240213382521,37.56724771587601,0.1978212665677006,0.7794816044274957,0.09230226428637456,24.83453956961042,0.06348532144972197,149.72547780739947,1.1656201624549567,5.294079625742283,0.05174661864406449,5.896186266138882,0.434010207722487,0.014307094941735831,0.0031743047576202055,1.1582049124319531,0.32740718910781386,-0.6528958522009095,0.09880837427492228,0.9983588870706583,0.0014831999778276428,0.48731014,0.49942038390115123,0.45293658549643473,0.4940206054903689,0.5282204014331109,0.46293951646186127,0.20488726240307586,0.1858172794623638,0.2026720027704466,0.21670247247357977,0.1899209828905339
379,103.0,146.0,399.0,354.0,253.38812038395844,250.46794332042245,247.72578451672422,254.9882531491287,-1.1068799094534378,41567.0,42000.0,326.1362316292138,162.7941930228338,835.2935059634514,0.7486525971541348,0.8665097792522279,230.05379404827582,0.675139682952183,0.981214019873851,0.4991600970232448,0.9896904761904762,0.19977805540341476,0.014419584311770072,4.504476108110642e-05,5.975162317377365e-06,8.441165215022483e-11,5.372467921807303e-07,-4.983984020164181e-11,0.4204862130061641,0.06438912560541551,0.00022543488776002402,0.0002825436346093153,2.0517791702377205e-09,7.109183006851841e-05,-7.127857390040897e-08,0.2971075,0.003555,0.0039115,0.0138108,0.095973,0.267802,0.029347607865929604,0.9999998807907104,0.4532298743724823,0.4534878134727478,-0.00025793910026550293,0.1602141261100769,0.22597362101078033,0.11284869909286499,0.13610785343387286,-0.18483803212694916,0.16648265212999258,1.9274530706326567,0.02228759601712227,0.012869234196841717,0.9121770512475399,0.854573225296035,1.798019964871749,0.19235346546890456,3527.0,0.08485096350470325,0.026620186048421493,0.00507006960001866,0.5614609918680643,0.4143583567925672,0.9943085672309715,0.0042095517161712115,49.334975370192694,0.08236411422620904,0.7859881766669934,0.08155030111299455,21.24533462557722,0.06757448410409239,196.77844048890302,0.7419039116205681,5.385705153741624,0.055407934764567734,5.999495647866102,0.4424434824007939,0.01432876273262623,0.003223570266300855,1.182048817675414,0.3574995732177879,-0.6740068314240009,0.09671227464774657,0.9988874235413295,0.0010335085243955433,0.45322993,0.3874594559480373,0.5243461166116592,0.4753880633797716,0.4474030877245503,0.4570814575575122,0.16907236763126585,0.22880442852240604,0.20744102172599818,0.1952294573429466,0.19945272477738327
380,110.0,110.0,389.0,391.0,232.7921029908156,263.5385195070257,238.1770709816848,267.29588731780746,0.59731106239327,63695.0,66721.0,324.0514294188005,264.67344969116226,1124.0559159102156,0.6334894325475543,0.5769722975196777,284.7788489370413,0.8124465873289201,0.9547291647930408,0.8167637160739112,0.9546469627253789,0.1717769878716815,0.0011765894864372466,0.000515448715408941,5.794542648177191e-06,2.547410236197558e-10,4.4371192628081815e-09,-1.8813192507549155e-10,0.6860453781144147,0.014455387364915258,0.05798248308871583,0.0001556846577432373,-2.9777124004989066e-07,-1.2632602932626293e-05,3.6072941320630384e-07,0.4143017,0.0019027,0.0034844,0.0203355,0.1513941,0.1203724,0.0226595401763916,0.9999998807907104,0.24431025981903076,0.22845947742462158,0.01585078239440918,0.13060809671878815,0.18330483883619308,0.09098473191261292,0.7861735787939688,0.6860507345743185,0.21458940556982248,1.655397469758689,0.022537408396601677,0.014525840058922768,1.1773068427616096,2.7210813288078786,1.3500875988613696,0.29516757942792726,5847.0,0.09179684433629014,0.031552402828904424,0.008202496559969047,0.617549926345131,0.3808871924386794,0.9837996305833988,0.010001244593737746,19.06070964400893,0.013279002188731681,0.7690028013133388,0.08830367899909808,13.140865387187612,0.027954483748878545,75.62528864969059,0.433869860933612,4.902645240577008,0.057985897344438264,5.548455662157298,0.39594903970467854,0.01384361088918523,0.0029958663368965417,1.225858561487358,0.3054634604498192,-0.6146282840552454,0.09789153921637173,0.9964467372822174,0.002774018046393545,0.24431026,0.22092002554436344,0.2682086589136571,0.2406783748580317,0.2579629414880658,0.2658873331881097,0.1762204228813079,0.21394096428212647,0.1919809890088545,0.2057683024647508,0.21208932136296035
381,129.0,144.0,364.0,360.0,244.90112850382235,253.6936536828055,243.27107035019415,260.04330486549645,1.3194235381268298,41205.0,41562.0,243.87108492203137,215.52834818036803,761.5117600329311,0.8929076697750927,0.4679029772247808,229.0498536144749,0.8117612293144209,1.0588928056645686,0.8837798390460071,0.9914104229825321,0.160668570152904,0.00039005394385195364,5.647990014956563e-06,1.114913748501059e-08,2.5977122166622456e-15,2.1589593255646443e-10,1.038891206276545e-15,0.49893441097464386,0.0027252744117371285,0.0035374696932711207,2.8902668656320124e-06,-2.914442398144704e-10,1.4929512555776573e-07,2.167556103010732e-11,0.4077998,0.0013667,0.0020639,0.014992,0.0420501,0.2401658,0.010838008485734463,0.9999998807907104,0.3156339228153229,0.29446399211883545,0.021169930696487427,0.15638814866542816,0.2024492621421814,0.09946054220199585,0.9000039347412732,1.224598120142267,0.19005612753561368,1.8231927669465096,0.023021617904305458,0.01362855639308691,0.852408140549027,0.5915076092204092,1.7774091836798598,0.19430109346543323,3585.0,0.08700400436840189,0.02125726127225064,0.0068270479080092365,0.6604205408417685,0.4544475130096266,0.9884367764680206,0.008001794114988137,28.56933935034038,0.1329345826654844,0.7492701074745282,0.09964833100173642,18.139287655412474,0.030687782986735357,113.61693686051967,0.9861858436719899,5.311740228642842,0.04750863784037396,6.018558375232576,0.4640803228154251,0.013383906377032614,0.0031177801955267204,1.2491926031214389,0.3483601359222597,-0.6153460956984679,0.10675911091673307,0.9976761149569522,0.002104115292911657,0.31563392,0.3233456771073847,0.2813196455201995,0.3283615913335268,0.3164789986786145,0.42006614621952043,0.1936697942395576,0.16849805555108197,0.19667410555366122,0.18955695682572238,0.25160108782997687
382,104.0,134.0,396.0,368.0,248.2523112401425,245.41697037082793,241.01578077718975,247.93691265364507,1.2111084440218103,48567.0,49270.0,288.57601045822605,215.46843550698824,850.589970519733,0.8435496055897801,0.6652048099990983,248.67131915271742,0.7107920618194591,1.0053253890202358,0.7466609409591904,0.9857316825654556,0.16691215294311895,0.0022487434053860542,1.5529279380715048e-05,3.26686384994546e-07,5.929768035970972e-13,1.4844589971382866e-08,-4.3567317976938287e-13,0.4327113858393534,0.011971525503237032,0.0005521586001917336,9.88782434571804e-05,1.3420081034976597e-08,4.006942944348437e-06,1.8806543029921112e-08,0.4674553,0.0089488,0.0021231,0.005722,0.0545829,0.1999573,0.07989511638879776,0.9999998807907104,0.4013037383556366,0.3780966103076935,0.023207128047943115,0.1415105164051056,0.1773422658443451,0.08646693825721741,0.8934295100454785,0.7908487647806495,0.1977631724448506,1.796234019606094,0.020555689930915833,0.011714575812220573,0.8867679548870941,0.8813346900175225,1.7708391465021263,0.19727924989621495,3840.0,0.07906603249119773,0.025293410663114198,0.005486556181688421,0.5533757948425136,0.29351276819944827,0.9917609181873699,0.00439936836579824,33.597411383501644,0.13230203060273027,0.7765612746048898,0.07448112168661847,21.346093077982687,0.0479775899478625,133.8362697391644,0.8227208906097871,5.2827141214611535,0.04029428062009632,5.886608027765693,0.34522347382001506,0.014173862208719742,0.0026331057228221287,1.1693726808748244,0.2729321117887049,-0.6525260032514079,0.07856508774123938,0.9983667648232,0.0010711792030976275,0.40130374,0.46984870058103356,0.3473427965256224,0.33966379072338626,0.4094029511531276,0.445058463332881,0.23360254505916356,0.17269423364587672,0.16887633376298225,0.20354971978390873,0.22127716774806863
383,116.0,171.0,382.0,332.0,236.88093464071767,261.7916728757488,234.5562073279405,267.1042888099643,1.4029727591778658,33553.0,34010.0,275.09039999695256,162.53899763217447,747.3868683519033,0.7548319856209103,0.8067765463682794,206.69060560291297,0.7834726567972727,0.9306660470707772,0.5908566697855507,0.9865627756542193,0.1901723652165145,0.008418061959670676,0.0008922694919735603,7.676044693785935e-05,1.2373559591839328e-08,3.6169598388126066e-06,1.582578303327067e-08,0.6475121578619869,0.11188986326717797,0.032159357505627706,0.0013734033003912152,7.142250354066806e-07,0.00018237205275686456,9.09949140180076e-06,0.5626913,0.024839,0.0731126,0.0521071,0.0414844,0.059098,0.0,0.9999998807907104,0.2764280140399933,0.2576875686645508,0.018740445375442505,0.20034249126911163,0.3181527331471443,0.1588761955499649,0.48205328757227556,-0.5671256096441817,0.16185919566381568,1.9326480298212743,0.026024652644991875,0.016852524131536484,0.6329532602172429,0.07766871910590067,1.856801567689027,0.17384802523793913,2736.0,0.08154263404166542,0.04213277379696878,0.007419717000227255,0.7554325440212453,0.5695647451380215,0.9906943839958373,0.007011152773495177,40.58700228207145,0.023818401267448053,0.7461827320607224,0.10279888945307347,14.337866430002991,0.042870144074242944,161.59257658426466,0.4786792147658332,5.089188082856469,0.058711760640723476,5.841446343902483,0.46163620513949155,0.012916665366611523,0.0034906218059320496,1.3308007090253817,0.39100620465881164,-0.6191798116681999,0.10755728672487441,0.9973604610428135,0.002384563066401557,0.2764363,0.2456735596105319,0.28003457438393264,0.2958609447461877,0.32260603994055803,0.2929834505645822,0.17094394791763243,0.19485294133610614,0.20586520588431156,0.22447490961965227,0.2038629952422976
384,131.0,152.0,369.0,344.0,249.72820193760555,247.3918762776642,249.8710496385279,253.31242458495382,-1.1090737613693118,33753.0,34076.0,251.77722940729893,171.00600909754507,708.9676041556469,0.8438581745343844,0.7339572293044166,207.30570265539237,0.7386423319327731,1.0453243247749513,0.6791956901746241,0.9905211879328559,0.17153073133403934,0.003998380187480692,4.783830684750804e-07,3.2427680547371845e-11,-1.2150842576354334e-19,-4.593207665848216e-13,-3.934860425178853e-20,0.718366978567056,0.06259381934419568,0.00011259815231154006,0.00028828751314967724,-2.7641445562919305e-08,-7.456930285101778e-06,4.397435993645963e-08,0.447872,0.000981,0.0035004,0.0086208,0.1296111,0.139217,0.066957488656044,0.9999998807907104,0.27060627937316895,0.2395724356174469,0.031033843755722046,0.1267748326063156,0.14197275042533875,0.06646054983139038,1.5915752740603488,3.1432795381240357,0.2588137796479976,1.582353346951543,0.013521399348974228,0.010492266155779362,2.006258933125662,5.8556235863247075,1.4552284731939267,0.287309806247196,1016.0,0.030101028056765324,0.04361140814289266,0.0117823898134548,0.4094745216434559,0.320044452366439,0.9909823896928085,0.0071067402041302685,22.723791624069086,0.19583453264628758,0.8335030236888811,0.08793117931034045,15.70949463859473,0.020153380389812625,90.48569197463283,1.1027384264112072,4.880431036435873,0.1438743707543173,5.292847456408349,0.44188478390996444,0.01639946438527598,0.004427745979735002,1.02936042644032,0.3865403939645935,-0.690007999102669,0.10971598535674232,0.9981829035721617,0.00158803385246864,0.27060628,0.3727231541211945,0.2043994830825027,0.2160924390456563,0.2339614316979191,0.19230113940620458,0.3056416449535439,0.16761232444571045,0.1772008199696176,0.19185380905149396,0.1576914015796341
385,135.0,167.0,358.0,334.0,238.82404258465178,250.42736211740353,239.5268491585016,261.8652399315602,-1.1792232619961394,27052.0,27476.0,233.79240384325348,150.65859785742546,650.6417023478423,0.8030183167579701,0.7646785955254126,185.5900756079797,0.7264036948524476,1.016984468541287,0.644411860183596,0.9845683505604892,0.17872269426283724,0.005452536707044037,0.0003951535799070903,1.2897945686051033e-05,-9.15240344061212e-10,-9.506938942349565e-07,1.0100376597260593e-10,0.7642681457555045,0.09034850804872216,0.03230066657188248,7.483418974688939e-05,-5.550924919203141e-08,2.055798165601958e-05,-1.0225159074806002e-07,0.3616375,0.0056941,0.0949099,0.0623814,0.0869607,0.0943666,0.025599734857678413,0.9464544653892517,0.2545045018196106,0.21718505024909973,0.037319451570510864,0.15225091576576233,0.15012643858790398,0.07179723680019379,1.6550844402068419,2.9978214395607488,0.2318280356828451,1.714913961684744,0.015089590102434158,0.010217019356787205,1.3302911827290498,2.2715866784667824,1.697186212866489,0.21670926529656223,1113.0,0.041142983882892205,0.03982642704144715,0.010562262665712766,0.4178198096120379,0.3632552320087561,0.9930843064202284,0.006029057996954967,30.217375752039985,0.12913674906060635,0.8241448816812245,0.09503334778233419,14.631879258779048,0.02664114436085896,120.45168319854787,0.774082810756596,4.989748737561208,0.12644309309011437,5.413198352417613,0.4460901911912307,0.015982789275653806,0.004559045641947255,1.0343519222205293,0.4207420219683382,-0.689797236542541,0.1078408572103342,0.9983876149372727,0.0014071676829245927,0.25450447,0.33607142239452065,0.23166836206405753,0.16580250543380057,0.22100230150277905,0.21944658455836094,0.2862640105634206,0.19733398922346745,0.1412297714240785,0.18824869047527587,0.18692353831375766
386,132.0,152.0,374.0,352.0,249.34998791199936,257.1440621054611,250.2777125328134,263.9769857106758,-1.1199977463404542,37227.0,37519.0,254.37048446617376,189.09594320846475,746.4406922210655,0.8396093946655686,0.6688605332611199,217.71285798467648,0.7691528925619835,1.0182864997810772,0.7433879115546944,0.9922172765798662,0.16866390507134416,0.0023618543254672352,0.00023439020466349504,6.626291957651717e-06,1.610178767305244e-10,1.1467855719180553e-07,-2.0559189584819426e-10,0.4975699032532403,0.013302182343260305,0.009901802909739355,0.0010688048753694267,3.464883719858559e-06,0.00011456964979430493,2.9002530039217504e-07,0.4184542,0.0019685,0.0022978,0.0139279,0.041551,0.2400753,0.0004044192028231919,0.9999998807907104,0.3104998767375946,0.29917627573013306,0.011323601007461548,0.14443495869636536,0.19432727247476578,0.09695591032505035,0.609733000932602,0.5299056710683088,0.19609146253857115,1.7769558895131703,0.018114369362592697,0.010786054655909538,1.0365585539317979,1.5664201735084298,1.5837850954036727,0.23621302323940827,2547.0,0.06841808364896446,0.027163113458176392,0.006859561105771694,0.47784440908913234,0.27086252621191537,0.9914109648622479,0.004916282296369867,27.834365782441004,0.18330980564796562,0.7998340906149733,0.08031679412853088,16.660943824393996,0.039445889875189266,110.85961872067487,1.0017834542878177,5.19027448381868,0.07254112797267265,5.711830755715731,0.37631596134457457,0.015025721919769964,0.003109031268276212,1.1012670403096605,0.27918010467927756,-0.6691778978922682,0.08794684307291134,0.9984426876448027,0.0011371148468013459,0.3104999,0.2834621546898956,0.2851260372946422,0.32128902658534714,0.40452946329697975,0.39547257228871896,0.16774107025270213,0.16872568652079048,0.19012543398900542,0.23938364963188996,0.23402415960561207
387,160.0,126.0,339.0,372.0,255.1420318785349,255.11296615552126,252.8868762789915,263.0548213556542,-0.2605771170030813,33063.0,33346.0,246.84074527516862,173.43217375212788,705.4112549695428,0.8349632326071762,0.7115775548723099,205.1758247639782,0.750851614661398,1.0630613796248123,0.7026075600233355,0.9915132249745097,0.1720372327457977,0.0034011977220425958,0.0002935249148861441,1.248283254473693e-05,6.904534107272244e-10,5.998852080948009e-07,3.0693014314142005e-10,0.5251849388205945,0.02977274338865226,0.00941984344045949,0.0009792789276607348,2.9245892259425555e-06,0.00015438285355184796,5.41390167114323e-07,0.2845943,0.002062,0.0044609,0.0122985,0.0634116,0.2837132,0.019717935472726822,0.9999998807907104,0.32782450318336487,0.3090692460536957,0.01875525712966919,0.13242845237255096,0.16247442364692688,0.08047211170196533,0.9360584627492153,1.172384415402477,0.22365585332579385,1.6774767718493948,0.023391446098685265,0.014807019382715225,1.286489635586077,2.1652793348592843,1.6214453152845616,0.23610977176246792,3068.0,0.09279254756071742,0.0255689881167468,0.0067637224444757026,0.6412485898875304,0.3842370424473253,0.9861683422641727,0.008337679475623805,23.1909850064359,0.09526808214128835,0.763752438529585,0.08209666634551793,17.496879539071667,0.052221011036930776,92.12269143585608,0.7653093710122789,5.1470502162470115,0.05502076753605323,5.815332751928455,0.3797196347581657,0.013677115409125327,0.0027865478903049447,1.2444378331372623,0.3087473015625173,-0.6193920225166831,0.09006222165825184,0.9973539886544878,0.0019090162040544811,0.32782456,0.3415526376945941,0.32300897599481054,0.32808297567303285,0.275620721404376,0.3932064762430371,0.2055723367468587,0.19441135174261945,0.19746527039347658,0.16588949843103287,0.23666154268601244
388,161.0,158.0,341.0,341.0,254.8761243358574,243.92189264945821,253.1350331681736,248.25681334736657,0.6404275560715645,23903.0,24225.0,192.42057124193155,161.08010774362967,597.8132752230962,0.8404873197726472,0.5470113454641109,174.45413390861393,0.7256527018822101,1.0491318676759478,0.8371251925091869,0.9867079463364293,0.1646563123555898,0.0008391634241029029,0.0002395903226588696,4.0800433157006085e-06,-2.351796513019943e-11,-4.5808795511957573e-08,-1.2537844427169522e-10,0.4500202609049602,0.0111736101069954,0.003978387906587932,0.00023752650484195004,1.5881489010540571e-07,2.50007178015368e-05,1.6760694386762927e-07,0.3006354,0.0044426,0.0083796,0.0890411,0.1008183,0.1583636,0.12082145363092422,0.9999998807907104,0.41305115818977356,0.38005393743515015,0.03299722075462341,0.15067996084690094,0.19366204738616943,0.09101340174674988,0.8125410173789073,0.060460413731308726,0.18141067046648182,1.872737844276399,0.016582371667027473,0.010335128754377365,1.043042164174052,1.121988983112737,1.7639462206156336,0.19955032595246142,1205.0,0.050412082165418565,0.024724069906958624,0.005688410522218201,0.4819945718899298,0.25546162954912166,0.9928027741972313,0.003847024666816301,33.50303794669984,0.1632232208015978,0.7967162860549686,0.07477123985682999,23.302528322373597,0.05897345583968061,133.53015721490937,0.905764360617809,5.357226757858113,0.05799396635415732,5.893569454793781,0.3610876274423669,0.014887931891074797,0.0028576653157470974,1.1039552626486206,0.2576290699885977,-0.6716459618407113,0.0813300409203841,0.9987243044774681,0.0009131866896344709,0.41305116,0.5320696404524083,0.3838816352099625,0.33163893232818015,0.31186033462692503,0.25334304178686734,0.2935081219560022,0.21176246347766076,0.18294357128208377,0.1720330087826285,0.13975283450162476
