Label,Identifier.Xmin,Identifier.Ymin,Identifier.Xmax,Identifier.Ymax,Identifier.CentroidX,Identifier.CentroidY,Identifier.WeightedCentroidX,Identifier.WeightedCentroidY,Orientation.Orientation,Size.Area,Size.ConvexHullArea,Size.MajorAxisLength,Size.MinorAxisLength,Size.Perimeter,Shape.Circularity,Shape.Eccentricity,Shape.EquivalentDiameter,Shape.Extent,Shape.FractalDimension,Shape.MinorMajorAxisRatio,Shape.Solidity,Shape.HuMoments1,Shape.HuMoments2,Shape.HuMoments3,Shape.HuMoments4,Shape.HuMoments5,Shape.HuMoments6,Shape.HuMoments7,Shape.WeightedHuMoments1,Shape.WeightedHuMoments2,Shape.WeightedHuMoments3,Shape.WeightedHuMoments4,Shape.WeightedHuMoments5,Shape.WeightedHuMoments6,Shape.WeightedHuMoments7,Shape.FSD1,Shape.FSD2,Shape.FSD3,Shape.FSD4,Shape.FSD5,Shape.FSD6,Nucleus.Intensity.Min,Nucleus.Intensity.Max,Nucleus.Intensity.Mean,Nucleus.Intensity.Median,Nucleus.Intensity.MeanMedianDiff,Nucleus.Intensity.Std,Nucleus.Intensity.IQR,Nucleus.Intensity.MAD,Nucleus.Intensity.Skewness,Nucleus.Intensity.Kurtosis,Nucleus.Intensity.HistEnergy,Nucleus.Intensity.HistEntropy,Nucleus.Gradient.Mag.Mean,Nucleus.Gradient.Mag.Std,Nucleus.Gradient.Mag.Skewness,Nucleus.Gradient.Mag.Kurtosis,Nucleus.Gradient.Mag.HistEntropy,Nucleus.Gradient.Mag.HistEnergy,Nucleus.Gradient.Canny.Sum,Nucleus.Gradient.Canny.Mean,Nucleus.Haralick.ASM.Mean,Nucleus.Haralick.ASM.Range,Nucleus.Haralick.Contrast.Mean,Nucleus.Haralick.Contrast.Range,Nucleus.Haralick.Correlation.Mean,Nucleus.Haralick.Correlation.Range,Nucleus.Haralick.SumOfSquares.Mean,Nucleus.Haralick.SumOfSquares.Range,Nucleus.Haralick.IDM.Mean,Nucleus.Haralick.IDM.Range,Nucleus.Haralick.SumAverage.Mean,Nucleus.Haralick.SumAverage.Range,Nucleus.Haralick.SumVariance.Mean,Nucleus.Haralick.SumVariance.Range,Nucleus.Haralick.SumEntropy.Mean,Nucleus.Haralick.SumEntropy.Range,Nucleus.Haralick.Entropy.Mean,Nucleus.Haralick.Entropy.Range,Nucleus.Haralick.DifferenceVariance.Mean,Nucleus.Haralick.DifferenceVariance.Range,Nucleus.Haralick.DifferenceEntropy.Mean,Nucleus.Haralick.DifferenceEntropy.Range,Nucleus.Haralick.IMC1.Mean,Nucleus.Haralick.IMC1.Range,Nucleus.Haralick.IMC2.Mean,Nucleus.Haralick.IMC2.Range,Intensity.distribution.part05,Intensity.distribution.part04,Intensity.distribution.part03,Intensity.distribution.part02,Intensity.distribution.part01
474,141.0,136.0,364.0,369.0,252.69918492103923,252.59523688232298,252.03771235798263,253.11821484435663,0.6783075004608241,39260.0,39658.0,248.09431524671822,202.49391519776634,748.080302527855,0.8815840417011503,0.5777732556253209,223.5785869136454,0.7555957581939606,1.0605821387795205,0.816197319944214,0.9899641938574815,0.16326186791559183,0.001069932640451464,5.7568392895998866e-05,5.797365954609355e-07,1.5663567816650413e-12,9.31933806596166e-09,-2.9603233562214592e-12,0.48394212488417,0.00959007975265401,0.0014685091073863626,0.00010312888915315912,1.600479750283335e-08,8.68909912833191e-06,3.6804314987777825e-08,0.3012515,0.0014316,0.003527,0.0066773,0.0720451,0.2633356,0.031044218689203262,0.9999998807907104,0.363155335187912,0.3500477075576782,0.013107627630233765,0.151005357503891,0.19730953127145767,0.09824348986148834,0.540086781508153,0.12841569504291206,0.18350784728895675,1.8443467157226787,0.023562157526612282,0.013422627933323383,0.8418733159024998,0.6464168358929978,1.8054757206018968,0.1896195056845062,3725.0,0.09488028527763627,0.02164343733038806,0.005162036301911119,0.6413065572332073,0.35449301715913395,0.9888823704530836,0.006187379356310974,28.855511936580005,0.11916080123890538,0.7517539744472056,0.0776244588897742,19.586826826663614,0.040312090164508874,114.78074118908695,0.8311362221151626,5.305477074493569,0.0373052807336256,5.994559514113311,0.36715872917691605,0.01349793243161288,0.0024398491415769594,1.2339271173175843,0.28454466401028355,-0.6246384564531244,0.08418348330031267,0.9978499896331735,0.0015298804216560269,0.429784173158622,0.3503245240470826,0.3079460331918962,0.29375121137156884,0.3338030172090115
475,162.0,163.0,345.0,336.0,251.00728355474118,246.2147961520843,254.94539302739784,251.5306447659966,-0.855466014361322,21830.0,22114.0,222.65111205326411,125.39579833936402,587.3279938488575,0.7952472893307863,0.8263246196428935,166.7177832793149,0.6895353611927099,1.0877291964727551,0.5631941254771994,0.9871574568146875,0.18694922108257453,0.009391929138951547,5.76410838168602e-05,5.7803603080699295e-06,9.415452967421565e-11,4.4179603660327817e-07,4.7618602524047656e-11,0.8739596664443584,0.22994775888593993,0.01636936795946615,0.0034362517528672997,-1.940336131608686e-05,-0.0008299447003697288,-1.696146104599713e-05,0.5362995,0.0070844,0.0410586,0.0440905,0.0577834,0.0941904,0.034514326602220535,0.9999998807907104,0.24863943457603455,0.21195398271083832,0.03668545186519623,0.13691796362400055,0.16855430230498314,0.07468842715024948,1.2934147155195823,2.161229256038749,0.2387584233223495,1.6359207883943603,0.017035450786352158,0.012440710328519344,1.433119581595503,2.7612315644201706,1.564530071093008,0.24925336308613874,1155.0,0.05290884104443427,0.039713399820797766,0.009636154251237705,0.44186848789904304,0.2651781756236449,0.9892185879250073,0.0064733928151508024,20.497809965004055,0.13392786372837406,0.8187132196735312,0.07530358849983987,13.348596450712543,0.02425451098323883,81.5493713721172,0.7359007597787581,4.858802692648249,0.10994179397729464,5.316053808866183,0.36243099647564314,0.015708527424159874,0.003214368504340745,1.0699053256423185,0.2776913343509776,-0.6705384701242751,0.08926769462458051,0.9978088001524721,0.0016467389297779578,0.3339583454628773,0.22942981997929987,0.196667420627788,0.17166192916190587,0.10385164966697955
476,89.0,97.0,428.0,402.0,240.6438741744587,261.2528730897557,219.95645370760124,273.85573760446414,1.0912057493038774,72831.0,77275.0,345.7802991345163,283.9489446547803,1137.1168824543142,0.7078087419816491,0.5706647741769455,304.51815920008227,0.7043957638183664,1.0159379073595185,0.8211831193549802,0.942491103202847,0.17179413508680977,0.0011164845889840031,0.0006259994310355201,6.851162826972793e-06,-2.7166615753567838e-11,-1.3888599753055002e-07,4.478533805910965e-10,1.0151925528434662,0.05258267639501418,0.20940804355529571,0.01747614489667857,-0.00043856630180417956,-0.0021906884113255805,-0.000961962845235786,0.3430416,0.0033899,0.0231172,0.0674532,0.14635,0.0973028,0.0001917141053127125,0.9999998807907104,0.15999755263328552,0.09914558380842209,0.060851968824863434,0.17121730744838715,0.213016914203763,0.08711361140012741,1.4457436929323837,1.8175958380173753,0.313999465127384,1.4963771591874326,0.017725564539432526,0.014607034623622894,1.2516202070801026,2.0457444897920247,1.427449262998497,0.2890746158399572,4106.0,0.05637709217228927,0.11918028986508873,0.0103761992768069,0.46329649889518815,0.3134896157795777,0.9911516895744903,0.005982068546451336,26.177761856719076,0.020349863812072044,0.8261222014586282,0.0693915249362913,7.92218174353256,0.01572818498258588,104.24775092798113,0.2527043541744547,4.207211464760773,0.06766676097843938,4.678500291604016,0.31945378650506395,0.01598338429374998,0.0033603508920593862,1.0879288151970532,0.32149087442143753,-0.6498142663859559,0.09053177982470217,0.9948710773320565,0.0032570247763377136,0.16014475856200922,0.16917372962992402,0.14905609314955584,0.14310613634441513,0.1996212028141199
477,134.0,154.0,342.0,347.0,233.50024652027156,252.45355937345926,241.33345214564554,254.59797188981594,0.8635930230448555,26367.0,27074.0,241.7766328221036,140.3448590563499,655.6538956566621,0.7707637681505684,0.8142793428271415,183.22529049242092,0.6568104822638502,1.0172239093753568,0.5804732137187715,0.973886385462067,0.18525197131438215,0.008440915758337506,0.00013594119834427595,1.2980899164754234e-05,4.855121492457414e-10,9.020804360470612e-07,-2.4824630447447683e-10,0.8436826403120632,0.1520838577116599,0.00194482440439052,0.005710744699462879,-1.0699074166688362e-05,0.0017691613231429685,-1.573970478813995e-05,0.3500601,0.0019418,0.0071498,0.0091269,0.1347955,0.1832573,0.008823602460324764,0.9999998807907104,0.25069183111190796,0.21571393311023712,0.03497789800167084,0.16226334869861603,0.20559018850326538,0.09847591817378998,1.1019649024011247,1.0963524026982112,0.1962963987580604,1.7864069248350827,0.020800767466425896,0.015763765200972557,1.413202115657143,2.511987882873883,1.5973166536510859,0.24257964244686755,2030.0,0.07699017711533356,0.048963157403692836,0.008678488123319075,0.6193804093970825,0.4603437932720561,0.9891485420884623,0.008098574495267963,28.547862222428538,0.09600652231122808,0.7867168303507445,0.09589054298400834,13.50387405683593,0.013047407324064508,113.57206848031701,0.8438463034469237,4.859289691221438,0.07757260934964005,5.480844336443234,0.40944670395190386,0.014286258282610577,0.003725434590231792,1.2304296449880996,0.3587515000169299,-0.6376096956216388,0.10058444069192163,0.9971309246544631,0.002445643022656485,0.3585069014527504,0.17528346922623902,0.19481430913433334,0.20531909845745827,0.2235590600049869
478,108.0,105.0,386.0,397.0,260.54208884738057,240.27792560221326,261.55433038884485,238.48745285478847,0.6221846515433177,56749.0,58925.0,324.360274203864,230.7998149707217,955.2346314604057,0.7815341481835367,0.7026315259005518,268.8030336960053,0.699085936730068,0.9642307596454298,0.7115538903067442,0.9630717013152312,0.1745384743256767,0.0032723878537530716,0.0004853008646167863,1.322379365060691e-05,5.670654010488817e-10,4.0778453900316464e-07,8.947961028608532e-10,0.5701620852468771,0.02933713403465911,0.022484992512918044,0.001212394912910881,2.552887578459635e-06,0.00011415969871159862,5.792520425360065e-06,0.429528,0.0022467,0.0122715,0.0489451,0.0989314,0.1406595,0.06018137186765671,0.9999998807907104,0.3186655044555664,0.2938683032989502,0.02479720115661621,0.11817451566457748,0.15077783167362213,0.07192450761795044,1.0144122008252288,1.0372560486130427,0.2479990059622124,1.5758637421262185,0.016286808997392654,0.010300750844180584,1.443325658776071,3.9361238572193438,1.3162947104763116,0.3116455788271618,2887.0,0.05087314313908615,0.04049534273629485,0.007584010203062409,0.4276602836248358,0.24124443264654766,0.9915446015800018,0.004793653856446589,25.29542442556029,0.07772159709912785,0.8216917480349744,0.07119588156595225,16.07385956310307,0.02752772301770534,100.75403741861639,0.5521308210432494,4.907808570866713,0.07799229143787212,5.372305034655967,0.334746068852005,0.01585271162839342,0.003089365235014031,1.0541658307484671,0.26058795865815076,-0.6814581566588762,0.0814158354456872,0.9981330853442384,0.0012981953182358286,0.34293522188951536,0.3197894808736183,0.3021231919577071,0.29015983834667763,0.26002053885889514
479,156.0,149.0,345.0,353.0,247.76945442665794,249.41862136556682,245.2908189441149,256.7772151897012,0.21131416105927334,30610.0,30988.0,206.7078044553193,189.71898625136362,658.98484809835,0.8857727908142704,0.3970143537886138,197.4179892115795,0.7939101566552547,1.0413899230151185,0.9178124007038744,0.98780172970182,0.1607346662997869,0.00018909746498333831,5.525592467349043e-05,3.376974814951234e-07,-1.1234121501776956e-12,-4.528414452026327e-09,9.305372295980414e-13,0.46278912403476835,0.0014437025044069418,0.002461195173031655,0.0006125423565988435,8.102199270231551e-08,1.9616623369965784e-05,7.477259410320416e-07,0.2365631,0.0048731,0.005415,0.015823,0.029392,0.3304475,0.027687346562743187,0.9999998807907104,0.3514324128627777,0.3440890610218048,0.0073433518409729,0.1792684942483902,0.2609553374350071,0.13062773644924164,0.33900228535980553,-0.4107297415806346,0.14980944469958068,1.9851223829617133,0.029154600575566292,0.016890285536646843,0.7309952549788594,0.47639109510037203,1.8034059387449681,0.18667996624445915,3214.0,0.1049983665468801,0.016801014379774888,0.004523325978006828,0.9515361905947181,0.5679968825832047,0.9867055154499432,0.007961946929718189,35.79838507125052,0.09238462550331406,0.6977342434133471,0.08813796140209063,19.134879908436535,0.06047586152799411,142.2420040944075,0.924331393828993,5.4427841954876355,0.029810700785610322,6.373740443576628,0.40299269645218505,0.01184555021500431,0.0025408745010220193,1.4370255725052146,0.3223997389566948,-0.580424685647099,0.08906588368121238,0.9972487932980324,0.002117273515713225,0.34887320798243543,0.3956268374791259,0.356536198593035,0.31472034869620313,0.1501438815524701
480,134.0,153.0,372.0,342.0,252.65587539536986,238.7809850357494,253.8677690268119,237.60949119125164,-1.2970578304650207,37623.0,38262.0,256.765903592373,189.67902349347898,759.0020920410531,0.8206865967650108,0.6740085277962633,218.86774863275545,0.8364012271575296,1.05909211895264,0.7387235643039376,0.9832993570644504,0.1692894991113274,0.002475507036560333,0.00012298617448842542,6.095923143781869e-06,1.1410961719027926e-10,1.8311637875093738e-07,-1.2181373729516676e-10,0.630331757718728,0.030552883090071592,0.006387496868698904,0.0014045037928601017,-2.362981576235153e-07,0.0002303475472251252,-4.200137493693513e-06,0.5115909,0.0019063,0.0035357,0.0115028,0.0572852,0.2011192,0.00958965253084898,0.9999998807907104,0.2585415244102478,0.24534693360328674,0.01319459080696106,0.1439773142337799,0.1842341050505638,0.09194506704807281,1.0496115833093074,2.379529503312156,0.20798371318066608,1.713029786774732,0.0199277326464653,0.011574937961995602,0.783894428804831,0.4083284691185236,1.8301477107475634,0.18357222397839837,2823.0,0.07503388884458975,0.028677138492136142,0.00703816174174339,0.5251040713331995,0.2635760952451646,0.9881953714336785,0.005929836377033482,22.242053352301802,0.01173670090689427,0.780066420362953,0.0767983529999634,14.388567592982039,0.033518904637881874,88.44310933787406,0.30493924043372544,5.033385441304076,0.05401256385855291,5.612075612657375,0.3460986320899311,0.014409895691481963,0.0024970896463582352,1.1391803516332084,0.24068384313580515,-0.6277738542984191,0.08358066425628463,0.9972745051240831,0.0018204087974482697,0.2515031396156898,0.260615524114838,0.23398981395236723,0.25934256711598436,0.42854118439298805
481,158.0,134.0,342.0,354.0,260.55144123471536,237.2235249740672,266.23946456663117,238.204960595498,0.29535878301829394,31813.0,32793.0,220.8583303364671,192.58940430790145,714.4579361637689,0.7831792275726359,0.4894982893692578,201.25995537279573,0.7858942687747036,1.0264886351989055,0.8720042572743383,0.9701155734455524,0.1686988823961202,0.0005272427735538057,0.0006115672835326014,1.4887412019135132e-05,7.220251560384765e-10,1.1469422708861616e-07,-1.2233519628661924e-09,0.6802544809763416,0.0050339213038994995,0.051927524830937065,0.00014553798279438114,2.2439450764865815e-07,-9.468245785549194e-06,-3.3124503247344434e-07,0.4501955,0.0013369,0.004922,0.0151641,0.0391593,0.2180169,0.06875485926866531,0.9999998807907104,0.28271904587745667,0.2454981654882431,0.03722088038921356,0.14154723286628723,0.18728138506412506,0.08396856486797333,1.130542038696809,1.1481630076004805,0.21352759611701147,1.714893718350656,0.01868380606174469,0.012999641709029675,1.093356802116053,1.1488597116325687,1.7333128035704057,0.20447779577716857,1983.0,0.06233300851853016,0.032741077096946236,0.008821677239351441,0.5319671474107216,0.3413347932913148,0.9881059385293108,0.007648889836107342,22.368178746633397,0.07641005204115459,0.7916194759891211,0.08523828839301983,16.041094489490426,0.012796889810950063,88.940747839123,0.5633884062577863,5.032432565858805,0.07562424486801245,5.590000645419443,0.3963220216201897,0.014607306017686976,0.0033672610998797398,1.1568715190050851,0.32459471976963905,-0.6486453138888919,0.09548402080133633,0.9977381799455813,0.0017324898291930513,0.3773297896819499,0.24764399618421626,0.21894293463196374,0.217410257499753,0.19012781557198483
482,138.0,149.0,355.0,354.0,238.99588311768713,256.3399368538352,241.33522408405582,256.4852696310272,0.9155819183600424,32306.0,32642.0,228.46469131942123,182.82650102286058,690.6244584051393,0.8511559573664684,0.5996803546547437,202.81340372917705,0.7262223221310554,1.0223773401016325,0.8002396342603639,0.9897065130813063,0.16564578688157866,0.0013187100186940084,0.00022749381207369995,3.5530406186954436e-06,-3.2514521635691046e-12,-3.933219894875529e-08,-1.0096246809475089e-10,0.45567051171679773,0.011190396654514987,0.0035625524821611618,8.811303458524738e-06,1.115309969951078e-09,4.379864463598857e-07,-1.0923510379921906e-09,0.3807479,0.0017053,0.0032902,0.0101723,0.1243656,0.1820244,0.05540365353226662,0.9999998807907104,0.3794388771057129,0.36525464057922363,0.014184236526489258,0.12082698196172714,0.1564350351691246,0.0772339403629303,0.6800400038597132,0.7653887172768941,0.22435290162718405,1.6590250590339088,0.020128607749938965,0.01267149392515421,1.040400717996259,1.0129091617302937,1.829286906847091,0.1884323887150917,2410.0,0.07459914566953507,0.02804248417665235,0.00699031833231975,0.5190146507511679,0.30275973901969766,0.9901682972572783,0.005765750462328079,26.40594342991287,0.09821903149342859,0.7895916901969091,0.08216439784533269,19.332490121875082,0.048254620571348994,105.10475906890034,0.6589478636852846,5.132632859954405,0.06315187083792306,5.702809188366372,0.37124893394569725,0.014602018231433969,0.003109899207825253,1.1424944269814392,0.29740295499867364,-0.6502805236021283,0.08719827137718006,0.9980058956822363,0.0013602869235508352,0.4155228847888246,0.3803254733746068,0.3621211247551936,0.31812872883318194,0.3181794668468394
483,175.0,151.0,320.0,345.0,256.7758854924794,234.71441048034936,257.47475734193233,233.24508895727473,0.41448828702716733,20610.0,20883.0,215.77864276245094,127.4610450493529,583.7888886054567,0.7599345788505326,0.8068892245814275,161.99218196256172,0.7326697476004266,0.9757431743090152,0.5907027841938639,0.9869271656371211,0.19046197439798207,0.008450716699227276,0.0008575636061921716,3.9548090399489816e-05,3.156371205396186e-09,1.1772062402924679e-06,6.5636979371011976e-09,0.5984229429933553,0.08528319657348253,0.028536002148671094,0.00208786757901925,8.646235145437245e-06,0.00020521686832265405,1.3600021189086471e-05,0.5419298,0.001412,0.0016094,0.008993,0.0944483,0.1249032,0.06279425323009491,0.9999998807907104,0.367441862821579,0.3427180349826813,0.024723827838897705,0.14491420984268188,0.1835351213812828,0.08824953436851501,0.8836906094492891,0.8497679683398482,0.1958979885920003,1.8121036447517054,0.01987297832965851,0.01325351931154728,1.593913572004439,4.064208772397968,1.6257328775251643,0.23447008407567257,1474.0,0.0715186802523047,0.027123041936691746,0.008241703176496997,0.5370583035560099,0.3299969807498453,0.9910743833388562,0.005531504320547942,30.111668484954794,0.2915514355840543,0.7870108380713033,0.0926817200444695,19.709984940272413,0.03501935728930761,119.90961563626313,1.4922907708896105,5.231885198183298,0.08594769311028294,5.80175961189385,0.4212947903077717,0.014536082972998415,0.0031991040378257195,1.154885535712384,0.2897691502473272,-0.6586608761739563,0.09728908582796814,0.9983605569019101,0.001438024108686542,0.4854662629292333,0.3290493131377578,0.29284783319376917,0.26028701992347986,0.258093827824968
484,132.0,188.0,361.0,316.0,257.70394612921456,262.005274062912,259.45714295140147,265.82676013996803,-1.41717212157039,21236.0,21813.0,221.627116732414,132.14197890717983,622.1320343559643,0.6894732990977169,0.8028095033114204,164.43392281398604,0.7244814410480349,1.1508046509092715,0.596235608960812,0.9735478842891854,0.19595286736152234,0.008680729167843678,0.0018248125081167911,0.0001620153889226623,5.400920396891013e-08,5.681468478185814e-06,-6.959496040463367e-08,0.6806604235092476,0.12385995852330123,0.08966678749958097,0.013704425971538672,0.0004419142082127019,0.0026657973128320156,-0.0001884153106018944,0.338322,0.0019966,0.0044935,0.0553551,0.1216641,0.1632019,0.04185771197080612,0.9999998807907104,0.3082635998725891,0.2886388897895813,0.019624710083007812,0.13810384273529053,0.1574118509888649,0.07749681919813156,1.1900751954875959,2.520456887735272,0.21849785887989637,1.718545894132151,0.0193953774869442,0.013236957602202892,1.6269129959678355,4.417546047289639,1.5320811484356653,0.2574318937469969,1355.0,0.06380674326615182,0.029883119697176747,0.006982253623676764,0.5238568586120358,0.3221618894079416,0.9903414764204079,0.0059501234189295316,27.127682036063625,0.1433695278034719,0.7975313859271144,0.07451516474112763,15.916914563024879,0.035819919772519526,107.9868712856424,0.8576795498337333,5.1062751893028295,0.0721476876331133,5.655293264442015,0.3561833042895888,0.014826649621336821,0.0029749146791051406,1.1468773471003255,0.29334400201164357,-0.6582328398582362,0.0833164154690118,0.9981764334493602,0.0012730059546179895,0.3396218063115271,0.28881280623733546,0.2716206735080199,0.3196271451637999,0.31133901976259815
485,147.0,117.0,346.0,390.0,230.38731450692342,242.1438532929674,228.86827309190537,244.29855873573752,-0.32043771391009657,40298.0,41145.0,289.008111586694,187.1463036053691,815.8549057834388,0.760794734068173,0.7620256073879748,226.5149160071751,0.7417674452850332,0.9940281338835071,0.647546889178682,0.9794142666180581,0.1838636959589495,0.005658631877231253,0.0009723958475295073,6.036020540835658e-05,1.446598927835894e-08,4.526352674390723e-06,2.1396833603323424e-09,0.531977665902563,0.04798485755546434,0.019534042132662688,0.0005187261900231959,-4.813197647084508e-07,3.67189769712155e-05,1.5795057687003447e-06,0.4653744,0.000692,0.0075503,0.0321352,0.0531682,0.1779944,0.040587328374385834,0.9999998807907104,0.36030152440071106,0.3303223252296448,0.029979199171066284,0.1606883704662323,0.21547897532582283,0.10385678708553314,0.7606989706734243,0.17088525403371024,0.1789790865733052,1.8755391625499755,0.021469738334417343,0.013245109468698502,1.009939865452003,1.1716590350420484,1.666458049941372,0.21756988922772996,2998.0,0.07439575165020597,0.028420537656579915,0.006372654033764712,0.5643992265208291,0.3735686675133904,0.9915849490951862,0.005572522425090876,33.53711736806447,0.036327562120632706,0.7809187304765397,0.0944268254654006,18.587122674043734,0.04418677637270818,133.584070245737,0.4039416450851263,5.2334995673537374,0.060963562260561766,5.834262059374436,0.42085859320708163,0.014266503065902325,0.003409030530929164,1.182106253468973,0.34347093226895253,-0.658086015277694,0.09567075736785358,0.9983929250991848,0.0012658444859956486,0.4049656023724148,0.32657183168273396,0.27756480378400256,0.3632034320652226,0.5958580917954592
486,121.0,171.0,379.0,329.0,252.29075880310796,260.8084311456439,252.1831851931994,258.1407950732405,-1.5109706809991696,30245.0,30986.0,261.3588955038208,155.12240682039698,706.541197284454,0.7613572243040063,0.8048173352673272,196.23743279638316,0.7419536846236876,0.986585614313587,0.5935225832714358,0.9760859743109791,0.19088161959978894,0.008359711514221782,0.001003402488830798,4.622324164903598e-05,-7.92307874472752e-09,-3.670702441234185e-06,-6.026680652654709e-09,0.7033759602147693,0.11100244095011594,0.06345744733579863,0.007356570571607763,-0.00013616699380920028,-0.001994011425100125,8.199353429537242e-05,0.2242771,0.0096513,0.0525193,0.1963841,0.0780363,0.0850375,0.014373073354363441,0.9999998807907104,0.2666322886943817,0.237835094332695,0.028797194361686707,0.16471196711063385,0.20557132363319397,0.10148915648460388,1.0629857913163983,1.1189967111368384,0.1888143144427414,1.8170397596861294,0.02080952376127243,0.01337176188826561,1.0579025204986616,1.1997130381936403,1.806313601290729,0.19197189448675347,2113.0,0.06986278723755993,0.032397062319006686,0.007009538893708232,0.5371952895371173,0.3129701466469204,0.9908343470537495,0.005350145135805562,29.307507985616482,0.06422438941992681,0.7915423411934296,0.07695871003287591,13.841682888304213,0.024540706468711093,116.69283665292886,0.4923012194787191,5.07832582303325,0.07090362870281997,5.64573062278983,0.3621440877725117,0.01457363707813395,0.003125911628962098,1.1633628685398154,0.3021952587154464,-0.6566769112925053,0.08540453473874754,0.9980964855738794,0.0012803726557645279,0.28320600545304675,0.21544991800511776,0.25578179019943537,0.2687510952926599,0.5218108138960875
487,149.0,153.0,352.0,341.0,249.15366658885517,244.43235402007537,250.8388233861984,244.2290363541489,0.9296620416852649,29987.0,30255.0,217.5536813906846,176.2311464742818,657.3279938488577,0.872124782021084,0.5863494613632816,195.39865462170746,0.7857404884184048,1.0110660085015326,0.8100582134383859,0.9911419600066105,0.1633770910608749,0.001150233108842087,4.643591643015493e-05,8.772214931593695e-07,5.51358007702488e-12,2.8301225350074232e-08,9.728370338702697e-13,0.43858357906770007,0.010622935225660282,0.0008789400717533584,0.0001233038755512978,3.984757872986106e-08,1.2444345829264836e-05,7.740371976608776e-09,0.4405051,0.0016069,0.0066136,0.0079553,0.1186465,0.1692025,0.10068117082118988,0.9998146891593933,0.4188660681247711,0.42036205530166626,-0.0014959871768951416,0.14016693830490112,0.17935135960578918,0.08980715274810791,0.2575652829148056,0.10165483074088977,0.18118954691729117,1.8576864373989912,0.020438965409994125,0.01261996477842331,1.1302049439872124,1.8382303768170152,1.6949789914872992,0.21406931431939444,2314.0,0.0771667722679828,0.020982419514173206,0.006737549096561563,0.684800179038763,0.434076353293416,0.9882837943372603,0.007517629084122901,29.25275328924691,0.25811951125280075,0.7558275856299151,0.09729343355504749,23.122738736910758,0.060685591184384435,116.32621297794898,1.4643380905966978,5.350143736641002,0.05519698170393994,6.075877667070637,0.43669839309937597,0.01340593309793617,0.0029728568008165843,1.2766039525325763,0.31682342366724203,-0.6189383646280336,0.10005018496874007,0.9978452928731336,0.0019202901131741834,0.5187122718324123,0.40577684099165473,0.3275920103322013,0.3453821989188352,0.2871338395251824
488,123.0,138.0,375.0,354.0,258.27368872734615,247.70725427835833,261.3959791955025,247.12645421319263,-1.2002413469760753,39618.0,40520.0,263.1565751434084,198.40039125153146,782.0386719675123,0.8140403879689617,0.6569601900849901,224.59564618068106,0.7278439153439153,1.0730506487637443,0.7539252672801818,0.9777393879565647,0.17134588174877752,0.002223248742181313,0.000540072552472122,1.3380650971989078e-05,-1.0955693570508532e-09,-6.186710352579619e-07,-3.059043906530696e-10,0.6566506973367096,0.019860744502961117,0.027404696804459002,0.0014547913677005631,6.882765504349364e-06,0.00011214647968963607,6.083184611989156e-06,0.3038797,0.0021169,0.0013965,0.0092746,0.0661525,0.290174,0.02760525606572628,0.9999998807907104,0.2556638717651367,0.2222190797328949,0.03344479203224182,0.14891541004180908,0.20159125328063965,0.0952664464712143,1.068505074841653,1.1000007853328322,0.2024197612516306,1.741025420972286,0.0217296089977026,0.014127502217888832,0.9073113127846323,0.7706092514383172,1.7101834716077546,0.20574428265578665,3161.0,0.07978696552072291,0.032163941656363486,0.007178845194675671,0.5953185886679022,0.36022876892692574,0.9879079864186954,0.007323888964473557,24.61757423129754,0.0161135499122409,0.7726728577214057,0.081104504801645,13.776582785766156,0.03668560713811786,97.87497833652228,0.4242128737457165,5.0133419097757965,0.06034369037928311,5.639129841744195,0.3688249688183589,0.01395861452169222,0.002790901666660562,1.209542226440089,0.296414552219445,-0.6287143195644908,0.08841959954863632,0.997289426004454,0.0019780520549492753,0.27668937631859375,0.22393877746099977,0.23627058281379928,0.2699030418051723,0.34239752528216
489,131.0,145.0,359.0,354.0,233.67893938601537,252.9077192615449,236.16460378000065,255.31865057763866,1.4574270112177932,38242.0,38731.0,233.62941286489806,213.03132994870526,749.1269837220809,0.8563268859456133,0.4105582423052544,220.66088613472505,0.8025266515571224,1.0210169437989893,0.911834376230256,0.9873744545712737,0.16337575521565156,0.00022609346626701381,0.00030000637774644243,2.8494800057467545e-07,-2.1364491259481826e-12,-8.693832908593854e-10,1.5416450941173633e-12,0.48044493727231047,0.001353630222778099,0.007051796127089324,0.0007076589367149103,-1.5736266579473135e-06,2.5992505696641176e-05,-1.5076692636800743e-07,0.4604943,0.0019293,0.0061867,0.0179411,0.0267994,0.2243989,0.07231751829385757,0.9999998807907104,0.32246050238609314,0.2951129674911499,0.027347534894943237,0.13779281079769135,0.16350827738642693,0.07974845916032791,1.2824167535708042,2.3351516571729416,0.21942507179340115,1.7166006245600682,0.015222323127090931,0.009441806934773922,1.0333933372685986,1.3120815358044906,1.5703058022746976,0.23968427557733157,1758.0,0.045970399037707235,0.03585762328802827,0.008456271212363524,0.3733721941272533,0.2058782615006839,0.9919941416767508,0.0044268643350023895,23.32268198415277,0.041038667060519174,0.82879686589015,0.07147234383521472,17.525713749316914,0.042773627723853735,92.91735574248382,0.3566665577956769,5.003007010551256,0.08608298371443457,5.409400752669046,0.3289346275172367,0.016249662315064195,0.003096774364005111,0.9850139677244742,0.2461021599579054,-0.6853438929326957,0.07929038135693789,0.9983506377150865,0.0011155211005733356,0.3240557471119649,0.25228071663272017,0.3112398409699063,0.41875995504143443,0.5639525459652456
