Label,Identifier.Xmin,Identifier.Ymin,Identifier.Xmax,Identifier.Ymax,Identifier.CentroidX,Identifier.CentroidY,Identifier.WeightedCentroidX,Identifier.WeightedCentroidY,Orientation.Orientation,Size.Area,Size.ConvexHullArea,Size.MajorAxisLength,Size.MinorAxisLength,Size.Perimeter,Shape.Circularity,Shape.Eccentricity,Shape.EquivalentDiameter,Shape.Extent,Shape.FractalDimension,Shape.MinorMajorAxisRatio,Shape.Solidity,Shape.HuMoments1,Shape.HuMoments2,Shape.HuMoments3,Shape.HuMoments4,Shape.HuMoments5,Shape.HuMoments6,Shape.HuMoments7,Shape.WeightedHuMoments1,Shape.WeightedHuMoments2,Shape.WeightedHuMoments3,Shape.WeightedHuMoments4,Shape.WeightedHuMoments5,Shape.WeightedHuMoments6,Shape.WeightedHuMoments7,Shape.FSD1,Shape.FSD2,Shape.FSD3,Shape.FSD4,Shape.FSD5,Shape.FSD6,Nucleus.Intensity.Min,Nucleus.Intensity.Max,Nucleus.Intensity.Mean,Nucleus.Intensity.Median,Nucleus.Intensity.MeanMedianDiff,Nucleus.Intensity.Std,Nucleus.Intensity.IQR,Nucleus.Intensity.MAD,Nucleus.Intensity.Skewness,Nucleus.Intensity.Kurtosis,Nucleus.Intensity.HistEnergy,Nucleus.Intensity.HistEntropy,Nucleus.Gradient.Mag.Mean,Nucleus.Gradient.Mag.Std,Nucleus.Gradient.Mag.Skewness,Nucleus.Gradient.Mag.Kurtosis,Nucleus.Gradient.Mag.HistEntropy,Nucleus.Gradient.Mag.HistEnergy,Nucleus.Gradient.Canny.Sum,Nucleus.Gradient.Canny.Mean,Nucleus.Haralick.ASM.Mean,Nucleus.Haralick.ASM.Range,Nucleus.Haralick.Contrast.Mean,Nucleus.Haralick.Contrast.Range,Nucleus.Haralick.Correlation.Mean,Nucleus.Haralick.Correlation.Range,Nucleus.Haralick.SumOfSquares.Mean,Nucleus.Haralick.SumOfSquares.Range,Nucleus.Haralick.IDM.Mean,Nucleus.Haralick.IDM.Range,Nucleus.Haralick.SumAverage.Mean,Nucleus.Haralick.SumAverage.Range,Nucleus.Haralick.SumVariance.Mean,Nucleus.Haralick.SumVariance.Range,Nucleus.Haralick.SumEntropy.Mean,Nucleus.Haralick.SumEntropy.Range,Nucleus.Haralick.Entropy.Mean,Nucleus.Haralick.Entropy.Range,Nucleus.Haralick.DifferenceVariance.Mean,Nucleus.Haralick.DifferenceVariance.Range,Nucleus.Haralick.DifferenceEntropy.Mean,Nucleus.Haralick.DifferenceEntropy.Range,Nucleus.Haralick.IMC1.Mean,Nucleus.Haralick.IMC1.Range,Nucleus.Haralick.IMC2.Mean,Nucleus.Haralick.IMC2.Range
0,131.0,126.0,368.0,372.0,242.845203861559,238.0254955325049,236.8996085397743,232.46107183994025,-0.6771366678768189,38948.0,40390.0,277.4409675799561,187.5413942189442,799.7371567773473,0.7652449577206394,0.7369303864038086,222.68842311252985,0.6680388322870571,1.078164247260352,0.6759686424640815,0.9642980935875216,0.17995992258474072,0.004499641686261655,0.0008551662715312575,3.330977244741188e-05,1.890640085371089e-09,2.408811783231885e-07,5.294449056917878e-09,1.011543482492459,0.22704838822274542,0.30868899465700983,0.11921954556395362,0.016566567953392373,0.05301271867292831,0.01576779334389229,0.257021,0.0013026,0.0075999,0.0401838,0.0460239,0.2781557,0.0,0.9999998807907104,0.1165727749466896,0.011554859578609467,0.10501791536808014,0.19529953598976135,0.1531708687543869,0.011554859578609467,2.11066566105395,4.107150963679422,0.4924594094374986,1.2007757442160072,0.018161728978157043,0.0226158294826746,1.252307930678896,0.9040591731557317,1.4306193306143296,0.3496013397185245,1882.0,0.048320838040464206,0.21432310413707384,0.010885973619809197,0.5352098135703302,0.3812944854796912,0.9898525440666837,0.007198595556328069,26.35968928239942,0.0856168128980137,0.8473552375214163,0.05475045454584915,6.167017559128043,0.012484346131833135,104.90354731602736,0.13702198097793428,3.5727149019827045,0.06573593051734061,4.045527145270842,0.27155807032042834,0.017304175334452748,0.0029846614539358173,1.0897881886280945,0.3025377778014118,-0.6336332864031249,0.08968706247298708,0.989639418597916,0.005679757262677887
1,131.0,122.0,366.0,372.0,246.30633991652482,245.78872385571384,245.59849986965537,224.49860740187918,0.300553829339875,42887.0,43294.0,246.5495685324554,222.6856462654426,788.5067093990477,0.8668116621029708,0.4292022249450461,233.67803567099952,0.7299914893617021,1.0883671937391413,0.9032084200793425,0.9905991592368457,0.16085233694971343,0.00026630145843918644,3.133751973328108e-05,9.941792397755498e-08,1.4553308747968465e-13,1.6062821874200394e-09,-9.804894032822509e-14,0.6892773641159091,0.010631388298920243,0.07076595081630047,0.0017506087289821904,1.835044841286289e-05,-0.0001072663431593167,6.551199962174362e-06,0.4317755,0.0028413,0.0076915,0.0215009,0.0512395,0.2038825,0.0,0.9999998807907104,0.09334859997034073,0.003999057691544294,0.08934954553842545,0.17544937133789062,0.1024569571018219,0.003999057691544294,2.473271921494903,6.0794716121048555,0.5718011950698914,1.021502022930109,0.01194970216602087,0.016913166269659996,1.8125390017690715,3.5487013199265647,1.2817085294333594,0.4225208759890732,1492.0,0.03478909692913937,0.27893428517365715,0.00986605302893323,0.33455880287002016,0.22730009324404485,0.9926579193492323,0.004964513873819132,22.77334569247067,0.08248647381475394,0.8830287635134841,0.04233018603932204,4.979766783928117,0.009975417479018311,90.75882396701269,0.2114641787065068,3.2057166484609794,0.06058583630008485,3.529374249206902,0.21906568141538685,0.019417657513958724,0.002826373986001194,0.8909211725365935,0.2600102753191744,-0.665882274590077,0.08096385842785447,0.9872738655214799,0.005522480637498384
2,147.0,160.0,353.0,339.0,245.095585143658,248.60231254379818,251.19001144731556,239.3363069040859,1.2899214912064112,28540.0,28803.0,207.62214542753034,175.8934984271805,639.4701294725885,0.8770478882571278,0.5313046830895679,190.62595994969192,0.7739870911753539,1.0234615305387076,0.847180815249669,0.9908690067006909,0.16215285139471597,0.0007101030379223185,7.291576964608806e-05,4.670263158466232e-07,8.895709718211577e-13,2.1462875283057323e-09,-2.57608471005723e-12,1.3226719560845024,0.024684231559156625,0.04282341799156234,0.0805744092871341,-0.0013565124504859385,0.0058596117042244555,-0.004534440208477817,0.4416024,0.0008403,0.0015925,0.0732221,0.0929541,0.1147337,0.0,0.9999998807907104,0.07594174891710281,0.002884950488805771,0.07305680215358734,0.13496218621730804,0.09718286618590355,0.002884950488805771,2.3820682425229984,5.844341217393458,0.5860996553111015,0.9275593199866495,0.014934963546693325,0.019793471321463585,1.5107758274073098,2.1193646352773765,1.343143639869417,0.3842867017068461,1383.0,0.048458304134548005,0.3052540778230969,0.01261021799324108,0.46326881803263187,0.2920260639509032,0.9841420130462233,0.009947686903070463,14.599654912900686,0.05953260871995525,0.8558271875752008,0.04609199135870956,4.288901344806796,0.005699786110635152,57.93535083357012,0.10650395182734229,3.0659669000061127,0.04915310278853635,3.486892551130356,0.23595365611015717,0.017700415137751765,0.002573568505321793,1.0355124531833337,0.26456930474385554,-0.6076890281090264,0.09234590770522977,0.9781372674015011,0.010350539460179942
3,173.0,155.0,326.0,346.0,251.48402732896315,254.4978303019112,244.4956640647784,246.62436152865214,-0.2631965282046605,21662.0,21940.0,188.84530654909506,147.39472222159898,566.2569260369921,0.8489485315863732,0.6251494307664678,166.0750282795493,0.7412654416042158,1.020511839282522,0.7805050859618798,0.9873290793072015,0.16557726071116474,0.001617048606030125,0.00013094013885828266,2.4133758788101743e-06,3.1604423021674646e-11,5.890646421157793e-08,-2.9012252350157437e-11,1.027355310798117,0.09458721639552063,0.09243863530937041,0.010847516720262096,-5.725837468984283e-05,0.0015417549020387792,-0.00033869055307530896,0.4293037,0.0023688,0.0017487,0.0357404,0.1184422,0.1381525,0.0,0.9999998807907104,0.1411648839712143,0.07392313331365585,0.06724175065755844,0.16990165412425995,0.2191651281900704,0.07392313331365585,1.4886829636234484,2.125439850075513,0.35495516895533374,1.4063231298457275,0.021543966606259346,0.021391939371824265,1.3905235487782857,2.247283926449189,1.5761982534994115,0.265751508084596,1463.0,0.06753762348813591,0.1386256868772324,0.012147293602246728,0.6826630192309088,0.4685428351889701,0.9854382485914781,0.009944765376828535,23.428146013198393,0.08849389338473301,0.7992123180599336,0.06923724711818702,7.278057593317353,0.01534572261397038,93.02992103356267,0.11456726165010878,4.057434364524982,0.06328525182345146,4.674265565689391,0.3391445012498995,0.014704885448573103,0.003184917649210764,1.2550167348336494,0.3385826052036276,-0.5897009499758514,0.09998693204939935,0.9907901175638023,0.005883087192988357
4,153.0,112.0,348.0,394.0,249.41883004499826,253.58599119814073,259.78401739300483,241.1231176717327,-0.27098913655976664,40446.0,40858.0,290.127227607678,178.57395744100378,790.080302527855,0.8142222620262414,0.7881351387629428,226.93048853417292,0.7355155482815058,1.0075390751139304,0.6155022364273885,0.989916295462333,0.1793478750609746,0.006527781286807418,6.392617838010002e-05,2.5936488905232492e-06,-3.10060596286974e-11,-2.041223168286161e-07,-1.2408752966491884e-11,1.2528851921427697,0.6879155674058034,0.18814257617727817,0.0484684338816174,0.003779864189853053,0.033502765682925616,-0.002671109433431433,0.4623941,0.0003877,0.0033484,0.0356818,0.1030728,0.1361559,0.0,0.9999998807907104,0.06989672780036926,0.0,0.06989672780036926,0.14451467990875244,0.06571884825825691,0.0,2.818023570532594,9.043380322555329,0.6303825814452882,0.8725990053679624,0.010997266508638859,0.01798444427549839,1.9179953381618318,3.5225163754636775,1.2018971597251578,0.4766006349090939,1287.0,0.03182020471740098,0.3538389637825057,0.009252275812228872,0.3284316479662292,0.19198045284671428,0.9894690020170357,0.006116291117102435,15.585892220266535,0.06754392969451928,0.8944602574094228,0.038694431862299705,3.9414734809457417,0.00821958352353569,62.015137233099914,0.08145242677475295,2.836140142353386,0.06069382405431645,3.142609180299642,0.19206941103728425,0.02036160326476091,0.0026634893420266793,0.8499199991606408,0.2359960245001248,-0.657843550074914,0.0806161046163143,0.9803362183043764,0.007463987188896404
5,109.0,142.0,386.0,356.0,247.1395508599043,245.96408774340267,257.55770265828244,239.35178136153166,-1.2808922069149702,42214.0,42973.0,282.26558788944016,192.78094692159885,805.7787873376899,0.8170238034572691,0.7304397386471475,231.83730101398731,0.7121360369783056,0.984478812505866,0.6829771505731995,0.9823377469573918,0.17298519981901678,0.0039611047927034255,0.00010357282674736519,3.178017393385934e-06,-3.3386881147122405e-11,-1.1608292941009373e-07,-4.700772932545667e-11,0.8525702229268202,0.2037718994200025,0.08612684751913238,0.031606832890247356,0.0016143179101713776,0.014258637126250752,0.0003367941140439741,0.0026691,0.0062659,0.0091566,0.0085575,0.1853213,0.3023667,0.0,0.9999998807907104,0.09516556560993195,0.0,0.09516556560993195,0.17584562301635742,0.1132347360253334,0.0,2.2400504968851345,4.665820866688877,0.5562440494414693,1.056427727501636,0.01397417951375246,0.0205127764493227,1.6847193963044234,2.683118335699117,1.1973658891349717,0.45181075439550916,1741.0,0.041242241910266736,0.27147533075674185,0.009966739971943861,0.4530968741484551,0.28567727821184447,0.9900282863281749,0.006259231067552884,22.708702008581533,0.08820482109318561,0.8623605623086894,0.04827370877502024,5.499468655439948,0.005503940583824196,90.38171116017767,0.1389976932416488,3.3277669886439405,0.060422291529789174,3.749839252395221,0.2381639366280921,0.018173153878593258,0.0029136440100121126,1.0119039441312276,0.2722688482653055,-0.6405757622340065,0.08525728417055944,0.9870298076132978,0.0062915429539678325
6,177.0,160.0,323.0,342.0,258.27124107759613,247.77453373244302,294.44115493915564,237.62871564424827,0.10730902283440726,21715.0,21961.0,187.00751443302246,153.6520339997967,575.2619766708755,0.8245905611618568,0.5700130852135796,166.27807045405615,0.8172136083094987,1.0185528003375384,0.8216356142994876,0.9887983243021721,0.16860683285370648,0.0010695864705818252,0.0005436464742018658,1.2268972090043138e-05,-7.075421065996589e-10,-2.8101920629849874e-07,-7.095077669479918e-10,3.7585227830733903,3.4963699114197655,22.996722284510962,6.4866995500988995,-39.84728680869361,7.079511524129055,-68.47612179139782,0.51567,0.0003273,0.0021303,0.0052834,0.1197866,0.1282644,0.0,0.9999998807907104,0.028866857290267944,0.0,0.028866857290267944,0.09773216396570206,0.0,0.0,4.890661374382991,28.05308162596385,0.8362278335261143,0.4364546724716991,0.00657865684479475,0.017073655501008034,3.066166449887924,9.255355530576749,0.6891431361101918,0.7328558070399889,337.0,0.015519226341238776,0.5858856424568872,0.0081469490637196,0.2805161831107995,0.2104158286507265,0.9843014225304865,0.011741650983558394,8.933067461402363,0.04292086234047332,0.9268634108971452,0.028235680624379755,2.154250534571701,0.0026599530373645486,35.45175366249865,0.24301274848150456,1.8418560621437046,0.04227683370460955,2.0617864735269253,0.14742188266242962,0.023242856696567265,0.0020298365798992433,0.6767609906312795,0.20811463698312926,-0.6354241112260947,0.09812223736829762,0.9368168138936199,0.020658698006987275
7,137.0,101.0,358.0,393.0,243.17249515972895,246.13211923201033,239.34051393326163,229.5584362565141,-0.24305507973145526,49584.0,50063.0,295.32021574399226,214.81407999646785,855.6366517139589,0.8510844658933701,0.686220320628151,251.26143672706385,0.7683629827062542,0.9787417994352089,0.7273937527618708,0.9904320556099315,0.16809746943546183,0.0026798095015657204,5.6579466514659004e-05,1.889230378786641e-06,1.8043275866241665e-11,8.217770905602608e-08,7.480437529835964e-12,0.7116223802901471,0.013385772799810005,0.009227339608063035,0.039763687702216235,0.0007381750417387746,0.004215261787278307,0.00018772984039668058,0.4594153,0.0006809,0.0071573,0.0351847,0.1516358,0.0913976,0.0,0.9999998807907104,0.14614534378051758,0.049252815544605255,0.09689252823591232,0.1958867460489273,0.2381584383547306,0.049252815544605255,1.5124139933138556,1.6018756239489758,0.38321538572982716,1.4118447142976724,0.019054070115089417,0.01964270882308483,1.0098590326830703,0.5504575499163638,1.5186603796860483,0.28791121186028323,2869.0,0.05786140690545337,0.1665979364427129,0.009800028132232103,0.5519261923248613,0.3403050124444162,0.9910036536038505,0.005520925891914885,30.662344004365124,0.10269309417115835,0.8222210833594628,0.060498881820952755,7.655388878794584,0.019156429410256415,122.09744982513564,0.08202244765666933,3.973455174178291,0.05560066516248785,4.50729924033435,0.29256883745421547,0.015792939432948218,0.003031851631936474,1.155195883697098,0.30407425989263737,-0.6320233657314918,0.08694071253833247,0.9927292678627431,0.004017616830098825
8,103.0,134.0,408.0,371.0,252.37755742437554,262.1836862773225,229.49358088763717,251.86466549748374,1.233973288682991,55769.0,58368.0,311.42752222821036,240.40829915780438,976.541197284454,0.734888721252846,0.635676142467046,266.47194255743943,0.7715155288095732,0.9954026829348932,0.771955854889524,0.9554721765350878,0.1734647069890428,0.0019290608675935658,0.0005820722385081,2.4682219778783658e-05,2.84667367091528e-09,7.631041264984972e-07,8.055413462137398e-10,0.779082124627476,0.03908678328912582,0.1647668265432387,0.1515505589608579,0.022265798391835116,0.023932357321817734,-0.008817373967584525,0.4350186,0.001136,0.0052101,0.0287088,0.0731922,0.1832846,0.0,0.9999998807907104,0.10502652078866959,0.0042694020085036755,0.10075712203979492,0.17818179726600647,0.14476817846298218,0.0042694020085036755,2.1223055721220287,4.362035987206275,0.5100659154133488,1.1443586159213457,0.013755655847489834,0.017691874876618385,1.311967030082151,1.212222282558268,1.3787206461678183,0.3680883479514878,2516.0,0.045114669440011475,0.27211373690167917,0.010696897540849792,0.3823126336144659,0.2265843710383097,0.9923013392123912,0.004539653335656313,24.819539469556663,0.08426753487287542,0.8686879490433904,0.046814328330020194,5.519900688134884,0.01614076632935646,98.89584524461219,0.1206385395977918,3.3184650094416908,0.06310155213880586,3.6938474276723676,0.22915843528478108,0.018475138072738158,0.0028358031612192476,0.9602307172195848,0.2604671333949615,-0.6585798101478029,0.08054750479658734,0.9883220035975622,0.005144982339908788
9,111.0,137.0,389.0,367.0,254.8412834311807,245.8265859425962,255.65239876154087,253.08590900991322,-1.5381092716581861,49056.0,49633.0,273.8127739747364,229.93055313155642,847.3940110268396,0.8584820454228618,0.5429942709363594,249.9200654339866,0.7672192680638098,0.9871162913919523,0.8397364001460764,0.9883746700783753,0.1628769855562056,0.0007931796774435759,8.858443475811578e-05,7.599082059676192e-07,-1.2162618907305939e-12,-8.618098485434641e-09,6.1149864468513386e-12,1.5779267553798864,0.5547480173591728,0.13222609432510157,0.15559338687340665,-0.0065193112728286545,0.0008702841829937719,0.021344057665406656,0.3742431,0.0010659,0.0026118,0.0183007,0.0663199,0.2314386,0.0,0.9999998807907104,0.06858857721090317,0.0,0.06858857721090317,0.1339702606201172,0.07488871924579144,0.0,2.8450482709476423,9.479600929685054,0.629835795912942,0.8548967681112779,0.013682246208190918,0.01995789259672165,1.7529576041875814,2.9915207189668864,1.1450761017289233,0.4679160588439418,1756.0,0.03579582517938682,0.29721935401783667,0.011926235642870875,0.46766313839149254,0.2687391588705319,0.9843849669609037,0.008939961996273449,14.97099530056137,0.03641295390692889,0.8608994721167647,0.03981779061660928,4.3311714104791275,0.004687998021465134,59.416318063854,0.19225294005627802,3.0994144058848727,0.05013541849983438,3.5189684817416866,0.21004658120900643,0.018081478898115788,0.002274979637566104,1.0235668133262825,0.23106376219092162,-0.6072554539854449,0.08216175954531457,0.9795392862997181,0.008635575217944558
