Label,Identifier.Xmin,Identifier.Ymin,Identifier.Xmax,Identifier.Ymax,Identifier.CentroidX,Identifier.CentroidY,Identifier.WeightedCentroidX,Identifier.WeightedCentroidY,Orientation.Orientation,Size.Area,Size.ConvexHullArea,Size.MajorAxisLength,Size.MinorAxisLength,Size.Perimeter,Shape.Circularity,Shape.Eccentricity,Shape.EquivalentDiameter,Shape.Extent,Shape.FractalDimension,Shape.MinorMajorAxisRatio,Shape.Solidity,Shape.HuMoments1,Shape.HuMoments2,Shape.HuMoments3,Shape.HuMoments4,Shape.HuMoments5,Shape.HuMoments6,Shape.HuMoments7,Shape.WeightedHuMoments1,Shape.WeightedHuMoments2,Shape.WeightedHuMoments3,Shape.WeightedHuMoments4,Shape.WeightedHuMoments5,Shape.WeightedHuMoments6,Shape.WeightedHuMoments7,Shape.FSD1,Shape.FSD2,Shape.FSD3,Shape.FSD4,Shape.FSD5,Shape.FSD6,Nucleus.Intensity.Min,Nucleus.Intensity.Max,Nucleus.Intensity.Mean,Nucleus.Intensity.Median,Nucleus.Intensity.MeanMedianDiff,Nucleus.Intensity.Std,Nucleus.Intensity.IQR,Nucleus.Intensity.MAD,Nucleus.Intensity.Skewness,Nucleus.Intensity.Kurtosis,Nucleus.Intensity.HistEnergy,Nucleus.Intensity.HistEntropy,Nucleus.Gradient.Mag.Mean,Nucleus.Gradient.Mag.Std,Nucleus.Gradient.Mag.Skewness,Nucleus.Gradient.Mag.Kurtosis,Nucleus.Gradient.Mag.HistEntropy,Nucleus.Gradient.Mag.HistEnergy,Nucleus.Gradient.Canny.Sum,Nucleus.Gradient.Canny.Mean,Nucleus.Haralick.ASM.Mean,Nucleus.Haralick.ASM.Range,Nucleus.Haralick.Contrast.Mean,Nucleus.Haralick.Contrast.Range,Nucleus.Haralick.Correlation.Mean,Nucleus.Haralick.Correlation.Range,Nucleus.Haralick.SumOfSquares.Mean,Nucleus.Haralick.SumOfSquares.Range,Nucleus.Haralick.IDM.Mean,Nucleus.Haralick.IDM.Range,Nucleus.Haralick.SumAverage.Mean,Nucleus.Haralick.SumAverage.Range,Nucleus.Haralick.SumVariance.Mean,Nucleus.Haralick.SumVariance.Range,Nucleus.Haralick.SumEntropy.Mean,Nucleus.Haralick.SumEntropy.Range,Nucleus.Haralick.Entropy.Mean,Nucleus.Haralick.Entropy.Range,Nucleus.Haralick.DifferenceVariance.Mean,Nucleus.Haralick.DifferenceVariance.Range,Nucleus.Haralick.DifferenceEntropy.Mean,Nucleus.Haralick.DifferenceEntropy.Range,Nucleus.Haralick.IMC1.Mean,Nucleus.Haralick.IMC1.Range,Nucleus.Haralick.IMC2.Mean,Nucleus.Haralick.IMC2.Range,Intensity.distribution.part05,Intensity.distribution.part04,Intensity.distribution.part03,Intensity.distribution.part02,Intensity.distribution.part01
0,131.0,126.0,368.0,372.0,242.845203861559,238.0254955325049,227.95397680891858,253.5413960454448,-0.6771366678768189,38948.0,40390.0,277.4409675799561,187.5413942189442,799.7371567773473,0.7652449577206394,0.7369303864038086,222.68842311252985,0.6680388322870571,1.078164247260352,0.6759686424640815,0.9642980935875216,0.17995992258474072,0.004499641686261655,0.0008551662715312575,3.330977244741188e-05,1.890640085371089e-09,2.408811783231885e-07,5.294449056917878e-09,1.8447825986933206,0.4619891599670582,0.7190825806848922,0.036293152545498565,-0.001152035004844901,-0.012387823538329906,0.005748792765480446,0.257021,0.0013026,0.0075999,0.0401838,0.0460239,0.2781557,0.0,0.9999998807907104,0.09484842419624329,0.04697040840983391,0.04787801578640938,0.12384039908647537,0.14410114608472213,0.04697040840983391,2.1053536994915163,6.095829813562778,0.4745920051783177,1.0763972954724748,0.01772109605371952,0.01862204447388649,1.7729069342538637,4.7350738308354625,1.1943220635712364,0.38928486573909327,2384.0,0.06120981821916401,0.1560673088036257,0.015680229452885164,0.4703327263135549,0.27475987822318365,0.9793118708442606,0.012028845458073367,11.362628769337785,0.03574982054201925,0.8456673715138989,0.048677071783577275,4.737438415428436,0.01442892686559194,44.980182351037605,0.13937442335617334,3.5471518191586964,0.0832436162086263,3.9855417260117725,0.27422843855771584,0.017036256590877347,0.002658653819459105,1.0602919428273323,0.26086053348149285,-0.6067650231472479,0.09219061425390507,0.9859977210327159,0.00729411016375181,0.1560659044670216,0.2520709317585903,0.31875829614817747,0.2634752989898968,0.2442982853337548
1,131.0,122.0,366.0,372.0,246.30633991652482,245.78872385571384,251.9241244263633,246.43416589325824,0.300553829339875,42887.0,43294.0,246.5495685324554,222.6856462654426,788.5067093990477,0.8668116621029708,0.4292022249450461,233.67803567099952,0.7299914893617021,1.0883671937391413,0.9032084200793425,0.9905991592368457,0.16085233694971343,0.00026630145843918644,3.133751973328108e-05,9.941792397755498e-08,1.4553308747968465e-13,1.6062821874200394e-09,-9.804894032822509e-14,1.2379993634700992,0.1054441255609011,0.07874834194393704,0.02227976170395818,-2.4336548684226003e-05,0.0004872400675449088,0.000932907960278112,0.4317755,0.0028413,0.0076915,0.0215009,0.0512395,0.2038825,0.0,0.9999998807907104,0.13237027823925018,0.07675950229167938,0.0556107759475708,0.1544453501701355,0.2063074668403715,0.07675950229167938,1.4863070019371196,2.303530300934967,0.3607693395228701,1.358708533581082,0.021354615688323975,0.01985318586230278,1.0673956931962765,1.0354575719766022,1.6249933331900788,0.24720139406866326,3033.0,0.07072073122391401,0.12374942660889372,0.012618393399502034,0.6087493559839259,0.38638216495719246,0.9840656454217471,0.010075235005068683,19.0949352043385,0.05001339872426058,0.8078507053789977,0.061754339778472334,6.632817615653505,0.02214915254237404,75.77099146137007,0.18766228714264344,4.007637023270663,0.07347925386537213,4.5853769171692225,0.31851640744912935,0.015091546644943572,0.0028676554684874435,1.20814803902187,0.3058973991496845,-0.5967778313569707,0.0945845613368711,0.9906498903763594,0.005752851869027076,0.1560659044670216,0.2520709317585903,0.31875829614817747,0.2634752989898968,0.2442982853337548
2,147.0,160.0,353.0,339.0,245.095585143658,248.60231254379818,257.4605831008518,252.88071720931785,1.2899214912064112,28540.0,28803.0,207.62214542753034,175.8934984271805,639.4701294725885,0.8770478882571278,0.5313046830895679,190.62595994969192,0.7739870911753539,1.0234615305387076,0.847180815249669,0.9908690067006909,0.16215285139471597,0.0007101030379223185,7.291576964608806e-05,4.670263158466232e-07,8.895709718211577e-13,2.1462875283057323e-09,-2.57608471005723e-12,1.1285313549382734,0.16550695934370252,0.1586204698183868,0.08560785870259395,0.009950481220801263,0.03302272927487036,0.0007110405294701741,0.4416024,0.0008403,0.0015925,0.0732221,0.0929541,0.1147337,0.0,0.9999998807907104,0.1092323288321495,0.02826741337776184,0.08096491545438766,0.16134844720363617,0.15880002826452255,0.02826741337776184,1.8200125532817661,3.007637600973302,0.4689314938794272,1.1850501296994063,0.019704582169651985,0.023560820147395134,1.4787317238709257,2.1251063529510743,1.4574855055803968,0.3313587809239076,1607.0,0.056306937631394535,0.1937688908527261,0.01489398344809123,0.6913326446714086,0.4824180542749186,0.9833713911490982,0.011543501269173473,20.775952398496592,0.08787684840804388,0.8160342935447972,0.066460195607283,5.906725712564972,0.021157963442028027,82.41247694931495,0.13091066064279744,3.6656695169965507,0.07233640943225206,4.245781239302383,0.33598715207134333,0.01555372639276881,0.0033328123747581977,1.2275453593831485,0.34105089834935565,-0.5836030633693828,0.10977799991135273,0.9859466021475242,0.008948311727181912,0.1560659044670216,0.2520709317585903,0.31875829614817747,0.2634752989898968,0.2442982853337548
3,173.0,155.0,326.0,346.0,251.48402732896315,254.4978303019112,251.61700090285382,246.97113180078932,-0.2631965282046605,21662.0,21940.0,188.84530654909506,147.39472222159898,566.2569260369921,0.8489485315863732,0.6251494307664678,166.0750282795493,0.7412654416042158,1.020511839282522,0.7805050859618798,0.9873290793072015,0.16557726071116474,0.001617048606030125,0.00013094013885828266,2.4133758788101743e-06,3.1604423021674646e-11,5.890646421157793e-08,-2.9012252350157437e-11,0.826154919918297,0.10997367425960386,0.039817314568857634,0.03294031739836827,0.001158217847183813,0.010918902078670526,-0.00028582614120019713,0.4293037,0.0023688,0.0017487,0.0357404,0.1184422,0.1381525,0.0,0.9999998807907104,0.14822441339492798,0.08323332667350769,0.06499108672142029,0.1673680543899536,0.25821738690137863,0.08323332667350769,1.0440501307527674,0.2945624912416216,0.3290257728799029,1.4433424742302015,0.02352597564458847,0.022641805931925774,0.9897042668277803,1.053824067408983,1.4879723629244375,0.2797804538672354,1720.0,0.0794017172929554,0.1521002067532712,0.010828463519913317,0.736897944830267,0.5109582782819619,0.9839859607039312,0.01104518129393084,22.996077169994166,0.09153283199987072,0.7902332880159472,0.06898737581123138,7.386513802034378,0.034565150826315616,91.24741073514637,0.19963065445922723,3.9867416069172212,0.056735091646598956,4.637442867241984,0.33076742003182513,0.014288573613326753,0.0029796815193496654,1.2964893869513885,0.3353751558488687,-0.5900023022644085,0.09720676272543505,0.9901143743882287,0.006374862298208606,0.1560659044670216,0.2520709317585903,0.31875829614817747,0.2634752989898968,0.2442982853337548
4,153.0,112.0,348.0,394.0,249.41883004499826,253.58599119814073,248.60764510358663,265.2352957206261,-0.27098913655976664,40446.0,40858.0,290.127227607678,178.57395744100378,790.080302527855,0.8142222620262414,0.7881351387629428,226.93048853417292,0.7355155482815058,1.0075390751139304,0.6155022364273885,0.989916295462333,0.1793478750609746,0.006527781286807418,6.392617838010002e-05,2.5936488905232492e-06,-3.10060596286974e-11,-2.041223168286161e-07,-1.2408752966491884e-11,2.951018451683243,4.289676662887542,2.1147675477239045,0.3934371565577014,0.12061307359555333,0.41277138812830594,-0.3380006617177861,0.4623941,0.0003877,0.0033484,0.0356818,0.1030728,0.1361559,0.0,0.9999998807907104,0.0736059695482254,0.0,0.0736059695482254,0.13498377799987793,0.093001464381814,0.0,2.4108047567148954,6.208948409991567,0.5929255781177877,0.9201864318381069,0.016922876238822937,0.024422645568847656,1.632381430908423,2.457458324487586,1.2462760108749285,0.4318568013135271,1848.0,0.04569055036344756,0.29878058766682036,0.012305753073615311,0.6185604193059326,0.43169725044772017,0.978237093404856,0.015141068192307428,14.205288678442974,0.05794383406784043,0.848194320215159,0.05032692554154283,4.224758953662526,0.008897719040889207,56.20259429446595,0.3107497769811758,3.062687502393334,0.05573060374570815,3.5423503961123757,0.2535765225379256,0.017508865081069153,0.00268800712115835,1.1139196122958457,0.2938821121727482,-0.5884065500051469,0.10036657933906479,0.97623582808135,0.012105733650629502,0.1560659044670216,0.2520709317585903,0.31875829614817747,0.2634752989898968,0.2442982853337548
5,109.0,142.0,386.0,356.0,247.1395508599043,245.96408774340267,235.56304087024154,251.3775194484346,-1.2808922069149702,42214.0,42973.0,282.26558788944016,192.78094692159885,805.7787873376899,0.8170238034572691,0.7304397386471475,231.83730101398731,0.7121360369783056,0.984478812505866,0.6829771505731995,0.9823377469573918,0.17298519981901678,0.0039611047927034255,0.00010357282674736519,3.178017393385934e-06,-3.3386881147122405e-11,-1.1608292941009373e-07,-4.700772932545667e-11,0.8217928690333152,0.13409138525059658,0.022550129928506774,0.01447812990141064,-0.00023568809291684274,0.004414767416943128,0.00011352273969998605,0.0026691,0.0062659,0.0091566,0.0085575,0.1853213,0.3023667,0.0,0.9999998807907104,0.1490410566329956,0.05173642560839653,0.09730462729930878,0.19361340999603271,0.25377845764160156,0.05173642560839653,1.3695819268415492,1.1676970262226432,0.3687551092107967,1.4358067974437088,0.02358764037489891,0.02470584399998188,0.9601905302872497,0.2882276083968418,1.5580927394790434,0.28050925029202056,2765.0,0.06549959728999857,0.19326963368875147,0.01145749491001588,0.745355606808002,0.4612391592786692,0.9871817791795925,0.007895306106141975,29.061476118250333,0.0962051633219474,0.8099132100286155,0.054878841525578204,7.083998198713793,0.02250287765099035,115.50054886619337,0.11692802585430684,3.778540208311011,0.06273092731178576,4.388826688961338,0.2891306222677139,0.015312151665956624,0.0025341719578105496,1.2626121298900155,0.2923989871692563,-0.6018600187130536,0.08957476550179244,0.9894033635323847,0.005784513772145505,0.1560659044670216,0.2520709317585903,0.31875829614817747,0.2634752989898968,0.2442982853337548
6,177.0,160.0,323.0,342.0,258.27124107759613,247.77453373244302,248.3096712620171,233.89179944629788,0.10730902283440726,21715.0,21961.0,187.00751443302246,153.6520339997967,575.2619766708755,0.8245905611618568,0.5700130852135796,166.27807045405615,0.8172136083094987,1.0185528003375384,0.8216356142994876,0.9887983243021721,0.16860683285370648,0.0010695864705818252,0.0005436464742018658,1.2268972090043138e-05,-7.075421065996589e-10,-2.8101920629849874e-07,-7.095077669479918e-10,0.6706699068976295,0.03830762624038709,0.024592028754254744,0.020526055790359366,1.0130373413507363e-05,0.0023291270399860542,0.00046105276121672083,0.51567,0.0003273,0.0021303,0.0052834,0.1197866,0.1282644,0.0,0.9999998807907104,0.1234346553683281,0.01483878679573536,0.10859587043523788,0.17929627001285553,0.21066981554031372,0.01483878679573536,1.6554450981257676,2.428221047220168,0.42689271759855146,1.295364617629945,0.018778126686811447,0.02282775565981865,1.175035376500885,0.787092946365441,1.539395604040152,0.31520571928785235,1216.0,0.05599815795533042,0.2796442100594318,0.010139092552925999,0.6248443957480975,0.4461220529601395,0.9884502512850533,0.008203572244194657,27.03383739956851,0.12167459121538116,0.8304965672594459,0.05446351786063275,6.413351772747754,0.04075616397394821,107.51050520252593,0.20729961153199383,3.4139792600588574,0.04975232905850957,3.938498121022654,0.2672245308609069,0.01637366746743177,0.0026797143418449947,1.1683226020218442,0.3082900104700146,-0.6174745941060933,0.090274843483788,0.9865830262379928,0.0068888304047064475,0.1560659044670216,0.2520709317585903,0.31875829614817747,0.2634752989898968,0.2442982853337548
7,137.0,101.0,358.0,393.0,243.17249515972895,246.13211923201033,245.51648897574592,252.81408137503288,-0.24305507973145526,49584.0,50063.0,295.32021574399226,214.81407999646785,855.6366517139589,0.8510844658933701,0.686220320628151,251.26143672706385,0.7683629827062542,0.9787417994352089,0.7273937527618708,0.9904320556099315,0.16809746943546183,0.0026798095015657204,5.6579466514659004e-05,1.889230378786641e-06,1.8043275866241665e-11,8.217770905602608e-08,7.480437529835964e-12,0.9281086205867188,0.07377892642850904,0.0076303270386212435,0.013299816595424237,3.958023576687889e-05,0.0034883233498868493,0.00012800020320633717,0.4594153,0.0006809,0.0071573,0.0351847,0.1516358,0.0913976,0.0,0.9999998807907104,0.1768093705177307,0.10847481340169907,0.06833455711603165,0.19271565973758698,0.30371191300218925,0.10847481340169907,1.0242309785932266,0.24079097194065202,0.2882471563212316,1.5903316987260863,0.024081572890281677,0.0221167653799057,0.9088464674255498,0.37546752398121885,1.66785326197352,0.2328976064398877,3772.0,0.07607292675056469,0.118517455455806,0.010571667935245263,0.743050949454289,0.4485897910555444,0.988155509021042,0.007125433267230474,31.35713864493595,0.07409664707578756,0.7886936932670388,0.061993250618319395,8.868785741445512,0.03362644861436159,124.68550363028955,0.17708966168456186,4.27601451126157,0.06643308853789698,4.944194352833515,0.3219552199098956,0.014218869503586647,0.002714363395679228,1.3036580188202032,0.30106431297122294,-0.6056275773727704,0.0876327541660622,0.9935287127861454,0.003931411204305513,0.1560659044670216,0.2520709317585903,0.31875829614817747,0.2634752989898968,0.2442982853337548
8,147.0,140.0,356.0,363.0,254.52578498343544,246.483831246885,254.6753091142465,238.63041965543962,0.7997610856571645,34109.0,34691.0,234.43437651518823,186.5274585883976,712.967604155647,0.8432168130705258,0.6057580337083702,208.3960835317489,0.7318428562233141,1.0485832482536548,0.7956489204402712,0.9832233144043123,0.16445800540090483,0.0013655385709452402,3.401964552231555e-05,2.0931877174366622e-07,-9.895404935888117e-14,6.429241907964904e-11,-5.49734387847896e-13,1.0325472449926971,0.03803115694965585,0.08640577791087795,0.017696624069812185,0.0004987736479964149,0.0015366694665502876,-0.00047967792470900985,0.3019885,0.0025101,0.0052612,0.0112703,0.0343844,0.3025786,0.0,0.9999998807907104,0.10888122022151947,0.017770525068044662,0.09111069142818451,0.16972032189369202,0.1551714390516281,0.017770525068044662,1.8912056185758999,3.163884443932159,0.4859468489799721,1.1728580095970909,0.020904963836073875,0.0256350077688694,1.258501150855658,0.8371570070994627,1.5128329273783043,0.3280614720336827,1747.0,0.05121815356650737,0.22270067659460224,0.014007712311408321,0.7333438138890849,0.5264434718573854,0.983336210956582,0.01191101595645283,21.993133752859045,0.07803314428837282,0.8210927677189942,0.06382138570454221,5.714372903250277,0.02076021688955354,87.23919119754709,0.23430726679102065,3.5284087672357245,0.07175503405345118,4.096318836286705,0.3122991476699468,0.015945010590103302,0.0031710265394817617,1.2300472484682299,0.33649199224523896,-0.589328395184681,0.10530991009851087,0.9849923585764673,0.009227870231177993,0.1560659044670216,0.2520709317585903,0.31875829614817747,0.2634752989898968,0.2442982853337548
9,103.0,134.0,408.0,371.0,252.37755742437554,262.1836862773225,252.9285379638184,257.0428587965692,1.233973288682991,55769.0,58368.0,311.42752222821036,240.40829915780438,976.541197284454,0.734888721252846,0.635676142467046,266.47194255743943,0.7715155288095732,0.9954026829348932,0.771955854889524,0.9554721765350878,0.1734647069890428,0.0019290608675935658,0.0005820722385081,2.4682219778783658e-05,2.84667367091528e-09,7.631041264984972e-07,8.055413462137398e-10,1.3742817665926812,0.21673307466869354,0.6594324350390932,0.16939585557157893,0.04278305993328015,0.07050726163367957,0.03708076748150283,0.4350186,0.001136,0.0052101,0.0287088,0.0731922,0.1832846,0.0,0.9999998807907104,0.10976475477218628,0.03376813977956772,0.07599661499261856,0.15443775057792664,0.17328494787216187,0.03376813977956772,1.778662933145654,3.1152068613758708,0.4471742202688868,1.2068615613717972,0.01732536219060421,0.019190140068531036,1.202012893851336,1.16433464817466,1.4337165761033561,0.3235105455961222,3044.0,0.05458229482328893,0.1952932503364125,0.012963205530349187,0.5056087833671663,0.31996276410543484,0.9868100693435989,0.008312174566846742,19.159408382063205,0.0569512537163277,0.8361502802065999,0.056904096495326795,5.705392097121526,0.01776470704488542,76.13202474488564,0.10134179620034445,3.6181236848796248,0.0696368425842433,4.0986692883687414,0.2901855136728111,0.016541918619845237,0.0029916549365744723,1.1041527193548597,0.29609152513464854,-0.6211393227398617,0.09450960476857462,0.9886192330628376,0.0063083730311537245,0.1560659044670216,0.2520709317585903,0.31875829614817747,0.2634752989898968,0.2442982853337548
