Label,Identifier.Xmin,Identifier.Ymin,Identifier.Xmax,Identifier.Ymax,Identifier.CentroidX,Identifier.CentroidY,Identifier.WeightedCentroidX,Identifier.WeightedCentroidY,Orientation.Orientation,Size.Area,Size.ConvexHullArea,Size.MajorAxisLength,Size.MinorAxisLength,Size.Perimeter,Shape.Circularity,Shape.Eccentricity,Shape.EquivalentDiameter,Shape.Extent,Shape.FractalDimension,Shape.MinorMajorAxisRatio,Shape.Solidity,Shape.HuMoments1,Shape.HuMoments2,Shape.HuMoments3,Shape.HuMoments4,Shape.HuMoments5,Shape.HuMoments6,Shape.HuMoments7,Shape.WeightedHuMoments1,Shape.WeightedHuMoments2,Shape.WeightedHuMoments3,Shape.WeightedHuMoments4,Shape.WeightedHuMoments5,Shape.WeightedHuMoments6,Shape.WeightedHuMoments7,Shape.FSD1,Shape.FSD2,Shape.FSD3,Shape.FSD4,Shape.FSD5,Shape.FSD6,Nucleus.Intensity.Min,Nucleus.Intensity.Max,Nucleus.Intensity.Mean,Nucleus.Intensity.Median,Nucleus.Intensity.MeanMedianDiff,Nucleus.Intensity.Std,Nucleus.Intensity.IQR,Nucleus.Intensity.MAD,Nucleus.Intensity.Skewness,Nucleus.Intensity.Kurtosis,Nucleus.Intensity.HistEnergy,Nucleus.Intensity.HistEntropy,Nucleus.Gradient.Mag.Mean,Nucleus.Gradient.Mag.Std,Nucleus.Gradient.Mag.Skewness,Nucleus.Gradient.Mag.Kurtosis,Nucleus.Gradient.Mag.HistEntropy,Nucleus.Gradient.Mag.HistEnergy,Nucleus.Gradient.Canny.Sum,Nucleus.Gradient.Canny.Mean,Nucleus.Haralick.ASM.Mean,Nucleus.Haralick.ASM.Range,Nucleus.Haralick.Contrast.Mean,Nucleus.Haralick.Contrast.Range,Nucleus.Haralick.Correlation.Mean,Nucleus.Haralick.Correlation.Range,Nucleus.Haralick.SumOfSquares.Mean,Nucleus.Haralick.SumOfSquares.Range,Nucleus.Haralick.IDM.Mean,Nucleus.Haralick.IDM.Range,Nucleus.Haralick.SumAverage.Mean,Nucleus.Haralick.SumAverage.Range,Nucleus.Haralick.SumVariance.Mean,Nucleus.Haralick.SumVariance.Range,Nucleus.Haralick.SumEntropy.Mean,Nucleus.Haralick.SumEntropy.Range,Nucleus.Haralick.Entropy.Mean,Nucleus.Haralick.Entropy.Range,Nucleus.Haralick.DifferenceVariance.Mean,Nucleus.Haralick.DifferenceVariance.Range,Nucleus.Haralick.DifferenceEntropy.Mean,Nucleus.Haralick.DifferenceEntropy.Range,Nucleus.Haralick.IMC1.Mean,Nucleus.Haralick.IMC1.Range,Nucleus.Haralick.IMC2.Mean,Nucleus.Haralick.IMC2.Range,Intensity.wholeNucleusIntensity.part05,Intensity.part04,Intensity.part03,Intensity.part02,Intensity.part01,Intensity.distribution.part05,Intensity.distribution.part04,Intensity.distribution.part03,Intensity.distribution.part02,Intensity.distribution.part01
0,131.0,126.0,368.0,372.0,242.845203861559,238.0254955325049,241.41053135790094,238.2061486739711,-0.6771366678768189,38948.0,40390.0,277.4409675799561,187.5413942189442,799.7371567773473,0.7652449577206394,0.7369303864038086,222.68842311252985,0.6680388322870571,1.078164247260352,0.6759686424640815,0.9642980935875216,0.17995992258474072,0.004499641686261655,0.0008551662715312575,3.330977244741188e-05,1.890640085371089e-09,2.408811783231885e-07,5.294449056917878e-09,1.2936839905463513,0.16707478107658072,0.6616165218719958,0.0181592242287379,0.00190007230983984,0.005914771298963259,-0.0005929392249208393,0.257021,0.0013026,0.0075999,0.0401838,0.0460239,0.2781557,0.0,0.9999998807907104,0.11197294294834137,0.009666521102190018,0.10230642557144165,0.18068280816078186,0.16156809777021408,0.009666521102190018,1.9368479320607,3.374814983873774,0.4859994316583452,1.192797178238478,0.018170513212680817,0.023301871493458748,1.3727735661063174,1.467314324390756,1.4070966768847337,0.36176348618771254,1780.0,0.04570196158981206,0.2567160809371004,0.013483749658942334,0.5162701928980769,0.4066655167141019,0.9886524993722636,0.008904914394753938,22.73723593666104,0.07861790167630645,0.8645896040862227,0.05426785919193167,5.215484362685189,0.01562690528511279,90.43267355374608,0.12342759622259791,3.2575901981427187,0.08293814251393217,3.680728052470071,0.28924653882871354,0.01853964445252826,0.0030489126804053475,1.0250264625819636,0.32449430496272214,-0.646350905405971,0.10287123132811704,0.9868357701675556,0.007535970445704754,0.19755933,0.117235580289897,0.2407839838445593,0.21325073418739113,0.17027122975367745,0.06134975534858197,0.14601675558105454,0.29989612394057,0.2656034989917145,0.21207258475583177
1,131.0,122.0,366.0,372.0,246.30633991652482,245.78872385571384,241.87022984628553,240.5894571298547,0.300553829339875,42887.0,43294.0,246.5495685324554,222.6856462654426,788.5067093990477,0.8668116621029708,0.4292022249450461,233.67803567099952,0.7299914893617021,1.0883671937391413,0.9032084200793425,0.9905991592368457,0.16085233694971343,0.00026630145843918644,3.133751973328108e-05,9.941792397755498e-08,1.4553308747968465e-13,1.6062821874200394e-09,-9.804894032822509e-14,2.2768043516231344,0.20525372158376232,0.838992304621334,0.12108854257710332,-0.017721020756059094,0.01787344490843328,-0.0342863930078081,0.4317755,0.0028413,0.0076915,0.0215009,0.0512395,0.2038825,0.0,0.9046915769577026,0.0910240188241005,0.04424426704645157,0.046779751777648926,0.12034282088279724,0.1388697251677513,0.04424426704645157,2.0495937355609772,5.537515088547977,0.4502514458029213,1.1393126577500687,0.014126988127827644,0.014063148759305477,1.2361712121857338,1.8113102695318215,1.5681152666879885,0.2657507471006133,2098.0,0.04891925292046541,0.1204417488587829,0.012632189602715616,0.42183621654744174,0.27190328164442895,0.9874857832299277,0.008078763052046023,16.85428386798108,0.06662729295337044,0.8379182179328759,0.06532003945609988,6.204979002633532,0.01132250371036747,66.99529925537689,0.3792626234776577,3.958738748311792,0.07821869067736031,4.3935606083555765,0.31178926316529676,0.016577845470215152,0.003399872696982789,1.0428441649726352,0.3072505663830434,-0.6327205905234016,0.09612457740415192,0.9922763437758139,0.004842491697134799,0.12318935,0.18165520961231563,0.09798126898225262,0.08169165898234419,0.06560658519045444,0.03097911126520678,0.39670172882218185,0.21397315761218677,0.17839963091513208,0.14327277385943207
2,147.0,160.0,353.0,339.0,245.095585143658,248.60231254379818,245.27679231542987,259.9736630130492,1.2899214912064112,28540.0,28803.0,207.62214542753034,175.8934984271805,639.4701294725885,0.8770478882571278,0.5313046830895679,190.62595994969192,0.7739870911753539,1.0234615305387076,0.847180815249669,0.9908690067006909,0.16215285139471597,0.0007101030379223185,7.291576964608806e-05,4.670263158466232e-07,8.895709718211577e-13,2.1462875283057323e-09,-2.57608471005723e-12,1.3987796475657037,0.11673653749807916,0.1639440605030532,0.03499193504933344,-0.002624649882365646,-0.011865062065782191,0.00036804431914254083,0.4416024,0.0008403,0.0015925,0.0732221,0.0929541,0.1147337,0.0,0.9999998807907104,0.131784588098526,0.06848930567502975,0.06329528242349625,0.16650298237800598,0.19551572622731328,0.06848930567502975,1.7471540586342966,3.0393811440634737,0.37828676260073896,1.3526289138619745,0.022511018440127373,0.021779865026474,1.1610981265889124,1.1313910689899034,1.7242345753503532,0.23106935077779672,2067.0,0.07242466713384724,0.08889957487486683,0.01099775887792595,0.8170587627824639,0.5159129182312712,0.9837845734657671,0.010253877520694288,25.193215747425207,0.10713427147379662,0.7650278834647807,0.07377686900379576,8.242369977314052,0.01660706298691572,99.95580422691836,0.6769557259496679,4.37538289129533,0.05334265630816404,5.0871565700586965,0.3666703713887527,0.013297740845627636,0.002938703476002948,1.3635611874316682,0.3332301101890096,-0.5724822498376706,0.10255774751579794,0.991985362470695,0.00569577659055942,0.16308784,0.1965092919199921,0.18203050418283595,0.12042739032925383,0.11254329812749293,0.05659736788419982,0.2941280980326894,0.27245676505224875,0.18025142181574424,0.1684507938588615
3,173.0,155.0,326.0,346.0,251.48402732896315,254.4978303019112,237.64212948863576,247.88678665943294,-0.2631965282046605,21662.0,21940.0,188.84530654909506,147.39472222159898,566.2569260369921,0.8489485315863732,0.6251494307664678,166.0750282795493,0.7412654416042158,1.020511839282522,0.7805050859618798,0.9873290793072015,0.16557726071116474,0.001617048606030125,0.00013094013885828266,2.4133758788101743e-06,3.1604423021674646e-11,5.890646421157793e-08,-2.9012252350157437e-11,1.2758628269599588,0.13366170019750903,0.0064360652505852,0.03258995155092521,-5.108731916761693e-05,-0.011534435983842845,0.00046922032950516665,0.4293037,0.0023688,0.0017487,0.0357404,0.1184422,0.1381525,0.0,0.9999998807907104,0.1534823626279831,0.09046810120344162,0.06301426142454147,0.17884883284568787,0.21772169857285917,0.08906149119138718,1.6035010334864042,2.607703181088058,0.33069002201771075,1.4753114323995336,0.020061230286955833,0.016990594565868378,0.9887439231064762,0.937309275860525,1.5599193521331045,0.2503872051212848,1540.0,0.07109223525066938,0.07607760359725219,0.012830313168216465,0.6768721474158704,0.527173712575622,0.9881809147670112,0.009179495716856945,28.625447594301207,0.07172501738430626,0.781262616886571,0.08211911090767587,9.07995701065145,0.024829668500744972,113.82491822978892,0.26143178558919544,4.524871212009919,0.07991022229033362,5.168553258327259,0.4309588340463675,0.014000335398136717,0.003343579014751333,1.26968234462539,0.38638844413641404,-0.6020341337804499,0.11381027475656325,0.9945618335899464,0.004486587212192639,0.1833325,0.2743972473776589,0.17732170260888955,0.09305552171453134,0.059380151212407105,0.09019495856754377,0.3951860196882041,0.25537813709150176,0.13401825852050803,0.08551909988301669
4,153.0,112.0,348.0,394.0,249.41883004499826,253.58599119814073,257.51859475983406,236.90893182681654,-0.27098913655976664,40446.0,40858.0,290.127227607678,178.57395744100378,790.080302527855,0.8142222620262414,0.7881351387629428,226.93048853417292,0.7355155482815058,1.0075390751139304,0.6155022364273885,0.989916295462333,0.1793478750609746,0.006527781286807418,6.392617838010002e-05,2.5936488905232492e-06,-3.10060596286974e-11,-2.041223168286161e-07,-1.2408752966491884e-11,1.201728124993734,0.6231013181396132,0.04538002096887588,0.032294771390804944,0.0012341470091428708,0.021818216110960208,-7.3257798883143e-05,0.4623941,0.0003877,0.0033484,0.0356818,0.1030728,0.1361559,0.0,0.9999998807907104,0.11593679338693619,0.0237477645277977,0.09218902885913849,0.16649706661701202,0.18992474302649498,0.0237477645277977,1.5875540891534006,1.8861848900872467,0.44718222409072234,1.2346408289001853,0.01886690780520439,0.02153768017888069,1.0162046579200004,0.11198212183722012,1.5553552602566416,0.3033276969014985,2238.0,0.055333036641447855,0.2356161212274404,0.012677232478924466,0.5469626813527513,0.3786199531640263,0.9871599438552725,0.008842524691745846,21.288736818679702,0.08420070337557206,0.841280998598257,0.05653075082901493,5.791700654191726,0.01924181019925797,84.60798459336607,0.11562063902422892,3.4593930947726483,0.06812439452122865,3.945052899663049,0.28386877013393574,0.016969775086092237,0.0029341377404775663,1.1093919049488803,0.3022185820106833,-0.6267785502180796,0.09567589290289502,0.9873625749739188,0.006992996000229179,0.18594573,0.12069327458711498,0.19877953636988055,0.23593178639631276,0.1937224424885459,0.053445755027848915,0.15038296259058898,0.24767788995657675,0.29396932951685223,0.241376786911892
5,109.0,142.0,386.0,356.0,247.1395508599043,245.96408774340267,247.14035469076492,248.4048682432404,-1.2808922069149702,42214.0,42973.0,282.26558788944016,192.78094692159885,805.7787873376899,0.8170238034572691,0.7304397386471475,231.83730101398731,0.7121360369783056,0.984478812505866,0.6829771505731995,0.9823377469573918,0.17298519981901678,0.0039611047927034255,0.00010357282674736519,3.178017393385934e-06,-3.3386881147122405e-11,-1.1608292941009373e-07,-4.700772932545667e-11,0.9503408154639341,0.20818743620741437,0.11824364483602223,0.05361245134773283,0.0034612277289558825,0.006265917520293122,-0.0024982016545703877,0.0026691,0.0062659,0.0091566,0.0085575,0.1853213,0.3023667,0.0,0.9999998807907104,0.0927073135972023,0.005832723341882229,0.0868745893239975,0.17061294615268707,0.10453624837100506,0.005832723341882229,2.4116193906700754,5.4539852542279394,0.5677209707933336,1.0153065320172958,0.01314606424421072,0.018016649410128593,1.7475802330904961,3.1244006931213057,1.2898186550026294,0.40420581702020897,1772.0,0.04197659544227034,0.2505769445160484,0.011508284556437709,0.39642862813925706,0.25243986356756526,0.9911212208943515,0.005625818036425034,22.31571473511285,0.07903967415170854,0.872148215551863,0.044047528366502164,5.075930765771642,0.009946511392517898,88.86643031231212,0.1214299568963213,3.2963828950245824,0.0718772491962345,3.669476769097357,0.2384199879237059,0.01873707180750517,0.0026779143763503536,0.9574771624758257,0.25798248213387853,-0.6500610154240418,0.08610964665331644,0.9870824599822248,0.006103028491544316,0.162307,0.1047481785486046,0.07758476451871826,0.11384381834554234,0.2664475503515902,0.5742199629114227,0.09213942567329111,0.06824572744656536,0.10014020467139177,0.234374712778983
6,177.0,160.0,323.0,342.0,258.27124107759613,247.77453373244302,239.17178084680964,255.09069407918471,0.10730902283440726,21715.0,21961.0,187.00751443302246,153.6520339997967,575.2619766708755,0.8245905611618568,0.5700130852135796,166.27807045405615,0.8172136083094987,1.0185528003375384,0.8216356142994876,0.9887983243021721,0.16860683285370648,0.0010695864705818252,0.0005436464742018658,1.2268972090043138e-05,-7.075421065996589e-10,-2.8101920629849874e-07,-7.095077669479918e-10,0.7294712499367297,0.008191455265232182,0.01017640242627929,0.04193303709806879,0.000792548028822202,0.0033007034731580504,-0.0003495947416190836,0.51567,0.0003273,0.0021303,0.0052834,0.1197866,0.1282644,0.0,0.9999998807907104,0.16577787697315216,0.09166217595338821,0.07411570101976395,0.18553602695465088,0.2838387140072882,0.09166217595338821,1.0231285544898239,0.0423066116421662,0.31282471431845643,1.5177061092047923,0.02208208106458187,0.020738394930958748,1.1368833398444929,1.6692849226111353,1.4294890526801995,0.2953625465090566,1618.0,0.07451070688464195,0.0926136320496723,0.009846976395160384,0.8152450011105835,0.5551183743104344,0.9870205505487403,0.008844107881421537,31.40312674138184,0.12132211248669478,0.7608994310596855,0.07766663288688114,9.75164299493547,0.04051686934586485,124.79726196441675,0.6910377059708708,4.485815481173743,0.055716159676467925,5.224431275244887,0.38354313217321856,0.013147716752619568,0.0030820717094055816,1.3665396747640781,0.3596252829049047,-0.5881535514002119,0.10278159580817292,0.99366465842399,0.004680552317781639,0.20891802,0.2114225166875493,0.13742350691162822,0.17362332702389097,0.2991666151031977,0.44361422598569167,0.16709937534289737,0.10861370171039939,0.13722450165288527,0.2364485831046646
7,137.0,101.0,358.0,393.0,243.17249515972895,246.13211923201033,219.14994816917675,238.6269650484212,-0.24305507973145526,49584.0,50063.0,295.32021574399226,214.81407999646785,855.6366517139589,0.8510844658933701,0.686220320628151,251.26143672706385,0.7683629827062542,0.9787417994352089,0.7273937527618708,0.9904320556099315,0.16809746943546183,0.0026798095015657204,5.6579466514659004e-05,1.889230378786641e-06,1.8043275866241665e-11,8.217770905602608e-08,7.480437529835964e-12,1.0232564854090236,0.06357126415001564,0.072660971980702,0.047495215074267114,-0.0020351925651157263,0.0016140351327714243,-0.001908625349657308,0.4594153,0.0006809,0.0071573,0.0351847,0.1516358,0.0913976,0.0,0.9999998807907104,0.16305789351463318,0.09379993379116058,0.0692579597234726,0.1886277198791504,0.2538154419744387,0.09379993379116058,1.3460184175637475,1.361611634937721,0.31379110501404606,1.5336169408186584,0.021969804540276527,0.019730344414711,1.0628620194963585,1.17065955642029,1.5785869693936339,0.251443054942517,3714.0,0.07490319457889642,0.092978502858123,0.010163476564055016,0.7080566042478328,0.45223160462886425,0.9882239027047948,0.0075094867197875725,30.060404340325256,0.038732061061580225,0.7814306029372688,0.07044689500675771,8.92315261231604,0.011362963719930619,119.53356075705322,0.4031375953380234,4.433307234091097,0.05992647511593141,5.097059588204526,0.34464210358307046,0.013964401174876906,0.002875034419700037,1.292391924283605,0.3233436491177468,-0.5989628445025363,0.0932053318855286,0.9939933371730295,0.004049186881683653,0.20314229,0.26234845501518284,0.20883612895137235,0.1376551830746278,0.145305474563579,0.13174319030678577,0.2961416421807134,0.23573637653304833,0.15538659058635512,0.16402231853286822
8,147.0,140.0,356.0,363.0,254.52578498343544,246.483831246885,257.8250397263706,242.2310177115163,0.7997610856571645,34109.0,34691.0,234.43437651518823,186.5274585883976,712.967604155647,0.8432168130705258,0.6057580337083702,208.3960835317489,0.7318428562233141,1.0485832482536548,0.7956489204402712,0.9832233144043123,0.16445800540090483,0.0013655385709452402,3.401964552231555e-05,2.0931877174366622e-07,-9.895404935888117e-14,6.429241907964904e-11,-5.49734387847896e-13,0.9331523882703452,0.023037165388553302,0.01953364977226391,0.00482579685535747,-4.624649625105882e-05,-0.00010278078432249114,-7.519610214756675e-06,0.3019885,0.0025101,0.0052612,0.0112703,0.0343844,0.3025786,0.0,0.9999998807907104,0.1560259461402893,0.11685896664857864,0.03916697949171066,0.15090619027614594,0.23488930985331535,0.10711703449487686,1.0186465146303683,0.9438070171764443,0.292936984160118,1.4701180327184582,0.024335350841283798,0.019499806687235832,0.8844176151935488,0.7950677052341368,1.5762008202997533,0.24124860558883443,2716.0,0.07962707789732915,0.06298947131762331,0.00910402258563639,0.7745263347550493,0.4638043334998727,0.9811837335563308,0.011295191971902874,20.581789179606993,0.08194436227445934,0.7590455197180939,0.0700198790505473,8.862225859632265,0.016222176159930157,81.55263038367289,0.6334118944325411,4.524191127883649,0.05410277588167833,5.262466923044592,0.34757049731739276,0.013149459022443813,0.002693581988259206,1.3461465235440226,0.31456647079632294,-0.5679449238529394,0.09331238340287307,0.9926089143872275,0.004961967934493883,0.17874883,0.16575220303576557,0.1683287798549941,0.17469963350422285,0.22844364549862997,0.233147533254939,0.17081308820439392,0.17346833522631921,0.18003370911814123,0.23541867832592783
9,103.0,134.0,408.0,371.0,252.37755742437554,262.1836862773225,266.38899618280254,272.20875758701357,1.233973288682991,55769.0,58368.0,311.42752222821036,240.40829915780438,976.541197284454,0.734888721252846,0.635676142467046,266.47194255743943,0.7715155288095732,0.9954026829348932,0.771955854889524,0.9554721765350878,0.1734647069890428,0.0019290608675935658,0.0005820722385081,2.4682219778783658e-05,2.84667367091528e-09,7.631041264984972e-07,8.055413462137398e-10,2.052898478591924,0.9149275800909703,1.18922556663031,0.019011417365010802,-0.0028485648590144902,-0.008129989587422184,0.00023935334803353546,0.4350186,0.001136,0.0052101,0.0287088,0.0731922,0.1832846,0.0,0.9999998807907104,0.07464152574539185,0.013632625341415405,0.06100890040397644,0.11780968308448792,0.10629101097583771,0.013632625341415405,2.110652717462717,4.993198623064025,0.56890130948219,0.9219782726557147,0.011291760951280594,0.013488341122865677,1.329522860366343,1.6996847003872881,1.1301029694001472,0.4280574051707205,2061.0,0.036956014990406856,0.29061637434564286,0.013125889197166063,0.2628817245927215,0.13756250788341906,0.9882641781538002,0.006119008312549745,11.200221353486542,0.06192760479197901,0.8948861179325187,0.03860880431173508,3.769643968813921,0.009624484780425213,44.53800368935345,0.26837098411778726,2.963813802196741,0.06959250986790577,3.2415678426127377,0.1971818680885633,0.020153244073154518,0.0026845051048672575,0.80994564697104,0.21579541252176426,-0.6721871783208584,0.07896178914773955,0.9829524686622084,0.006705933019204413,0.11840267,0.13846842729647044,0.11827132013724002,0.11955402123294515,0.09684755720646789,0.09140946920185318,0.24527186659631,0.20949633083331798,0.21176840467839114,0.17154799541749963
