Label,Identifier.Xmin,Identifier.Ymin,Identifier.Xmax,Identifier.Ymax,Identifier.CentroidX,Identifier.CentroidY,Identifier.WeightedCentroidX,Identifier.WeightedCentroidY,Orientation.Orientation,Size.Area,Size.ConvexHullArea,Size.MajorAxisLength,Size.MinorAxisLength,Size.Perimeter,Shape.Circularity,Shape.Eccentricity,Shape.EquivalentDiameter,Shape.Extent,Shape.FractalDimension,Shape.MinorMajorAxisRatio,Shape.Solidity,Shape.HuMoments1,Shape.HuMoments2,Shape.HuMoments3,Shape.HuMoments4,Shape.HuMoments5,Shape.HuMoments6,Shape.HuMoments7,Shape.WeightedHuMoments1,Shape.WeightedHuMoments2,Shape.WeightedHuMoments3,Shape.WeightedHuMoments4,Shape.WeightedHuMoments5,Shape.WeightedHuMoments6,Shape.WeightedHuMoments7,Shape.FSD1,Shape.FSD2,Shape.FSD3,Shape.FSD4,Shape.FSD5,Shape.FSD6,Nucleus.Intensity.Min,Nucleus.Intensity.Max,Nucleus.Intensity.Mean,Nucleus.Intensity.Median,Nucleus.Intensity.MeanMedianDiff,Nucleus.Intensity.Std,Nucleus.Intensity.IQR,Nucleus.Intensity.MAD,Nucleus.Intensity.Skewness,Nucleus.Intensity.Kurtosis,Nucleus.Intensity.HistEnergy,Nucleus.Intensity.HistEntropy,Nucleus.Gradient.Mag.Mean,Nucleus.Gradient.Mag.Std,Nucleus.Gradient.Mag.Skewness,Nucleus.Gradient.Mag.Kurtosis,Nucleus.Gradient.Mag.HistEntropy,Nucleus.Gradient.Mag.HistEnergy,Nucleus.Gradient.Canny.Sum,Nucleus.Gradient.Canny.Mean,Nucleus.Haralick.ASM.Mean,Nucleus.Haralick.ASM.Range,Nucleus.Haralick.Contrast.Mean,Nucleus.Haralick.Contrast.Range,Nucleus.Haralick.Correlation.Mean,Nucleus.Haralick.Correlation.Range,Nucleus.Haralick.SumOfSquares.Mean,Nucleus.Haralick.SumOfSquares.Range,Nucleus.Haralick.IDM.Mean,Nucleus.Haralick.IDM.Range,Nucleus.Haralick.SumAverage.Mean,Nucleus.Haralick.SumAverage.Range,Nucleus.Haralick.SumVariance.Mean,Nucleus.Haralick.SumVariance.Range,Nucleus.Haralick.SumEntropy.Mean,Nucleus.Haralick.SumEntropy.Range,Nucleus.Haralick.Entropy.Mean,Nucleus.Haralick.Entropy.Range,Nucleus.Haralick.DifferenceVariance.Mean,Nucleus.Haralick.DifferenceVariance.Range,Nucleus.Haralick.DifferenceEntropy.Mean,Nucleus.Haralick.DifferenceEntropy.Range,Nucleus.Haralick.IMC1.Mean,Nucleus.Haralick.IMC1.Range,Nucleus.Haralick.IMC2.Mean,Nucleus.Haralick.IMC2.Range,Intensity.wholeNucleusIntensity.part05,Intensity.part04,Intensity.part03,Intensity.part02,Intensity.part01,Intensity.distribution.part05,Intensity.distribution.part04,Intensity.distribution.part03,Intensity.distribution.part02,Intensity.distribution.part01
487,133.0,97.0,373.0,402.0,260.21107030628855,249.939859160262,271.70021296518894,263.1007175129505,-0.2850591136346532,52826.0,53905.0,298.75904054507197,231.15941264000844,898.5483399593904,0.8221947487921323,0.6335131268428648,259.34562304033534,0.7216666666666667,1.0077125860230327,0.7737319420301687,0.9799833039606716,0.16882268953674048,0.0017962685976570924,0.0003868542022118587,4.752758593901223e-06,1.0010090396497162e-10,1.9849892788304845e-08,1.7751612744395886e-10,6.393685408957016,5.45591999150877,64.36390131046996,5.535771887558317,43.85668549830421,12.928809733005522,-94.84430183021794,0.4574205,0.002956,0.0091811,0.0313744,0.111044,0.1312451,0.0,0.9999998807907104,0.01080690510571003,0.0,0.01080690510571003,0.05172520503401756,0.0,0.0,7.8549987137009145,80.99722369380709,0.9310023088495974,0.19915411361201638,0.003387297270819545,0.012182286009192467,4.955933239174959,29.687159678971426,0.395038946823127,0.8503029074597227,437.0,0.008272441600726915,0.8725160609747709,0.00495504605996111,0.10075815124324981,0.06185310523093672,0.9732317910949271,0.016335381755908873,1.8810785385204114,0.007582318550247713,0.9745282032383207,0.006366657241638762,0.47810420967168504,0.001987336462372258,7.423556002838396,0.03687728399946799,0.6231903001944522,0.01927559649071109,0.6934812678260434,0.0450640609407833,0.027636447334358855,0.00045486710811895245,0.3062427387218589,0.06229357685081466,-0.5727433978676845,0.08247247057683027,0.7089749790637123,0.030177160238706313,0.08666853,0.035469486305427025,0.07065283466542177,0.07889768904533459,0.08682611451547706,0.15765940115896018,0.08258214198384083,0.16449808079143105,0.18369423517537187,0.20215366118018058
488,133.0,84.0,373.0,415.0,242.3782550814988,249.39822391064354,245.7208799916921,233.81115378364026,-0.10028611454852991,61596.0,62495.0,330.35755607123116,241.30380577593758,964.4062043356594,0.832228114230981,0.6829851828858523,280.047251365742,0.7753776435045318,1.0216191927174143,0.7304322281761524,0.9856148491879351,0.16981991681207792,0.0026683151389501956,0.00022526466812866194,5.392442371459793e-06,-1.0358429084281963e-10,-2.1644376475100977e-07,1.5682042899143086e-10,4.594827797173566,3.7639433554861843,14.233212180639661,5.514306944225094,21.463598629920547,10.662723847473774,-43.884991599552954,0.1375618,0.0020901,0.058202,0.1095756,0.1359713,0.1758942,0.0,0.9999998807907104,0.02732282690703869,0.0,0.02732282690703869,0.0868317112326622,0.0005746243696194142,0.0,4.823856201204652,28.120186374347963,0.8425811225796691,0.4123670088318848,0.008394533768296242,0.02014819160103798,3.0423775512462106,9.61594175855461,0.7180106278641112,0.7078181853697555,908.0,0.014741216962140398,0.6866894771214749,0.011498661730353743,0.33821816786016845,0.20831194870114889,0.9720536075926121,0.017143759639659972,6.048614737811294,0.018860443952960715,0.9295710919581291,0.016313057020612698,1.4160140456052692,0.00465499158006466,23.85624078338501,0.14432497164718328,1.4047859638114621,0.040094761080071484,1.6160503699459996,0.11037582105796329,0.02372215897776111,0.0009961692027205121,0.6682292242643493,0.12993535470997453,-0.5599097500073038,0.09010196893328815,0.8704335713321962,0.02911063657810875,0.105674796,0.08208814944150426,0.08667795438548684,0.1450561404622211,0.13593132839144484,0.07269633316940587,0.15712156997701252,0.1659067279272559,0.2776460266103494,0.26018059697087126
489,151.0,145.0,362.0,356.0,249.90342188203513,242.74882614009132,273.7343763194905,240.85772533527202,-0.8490262087679347,31094.0,31577.0,243.16486815337453,165.7116560168681,695.8965363437813,0.8068579982325628,0.7318380326135482,198.97263732482202,0.6984119853552256,1.0357890593224401,0.6814786086300371,0.9847040567501663,0.1740478589999293,0.004052005865676329,0.0002333841342949844,1.1724721417370352e-05,1.9392933190809266e-10,1.948836809182759e-08,-5.818564116289013e-10,14.969283910373594,55.72828808119571,394.3502405883774,2456.5189256904077,2075648.222226448,18261.25500035502,1239945.269919464,0.4760888,0.0014387,0.0043814,0.008164,0.1221198,0.1556391,0.0,0.9999998807907104,0.006969744339585304,0.0,0.006969744339585304,0.04250078275799751,0.0,0.0,10.738853546961222,152.9606554920969,0.9566778980274597,0.1343587817736624,0.002520299516618252,0.011822872795164585,7.036944051085932,59.611350341669045,0.26538192732366206,0.9063779506224772,154.0,0.00495272399819901,0.8779382748354632,0.005694697985670127,0.12088746120656227,0.07961051240182179,0.9650411258865784,0.02288154055418623,1.7278220371377186,0.007964914159886538,0.976344273248801,0.005326927500074796,0.41589870881369106,0.0019664241551475836,6.790400687344313,0.047750855762277666,0.5851446678931977,0.022935717760139473,0.651140369833479,0.04846657790696818,0.02785480313217671,0.0003851015491902164,0.29157141636907186,0.05532107072231135,-0.557302551503776,0.09247144164344534,0.6883328638585435,0.03390734141977847,0.079267465,0.06607844423036201,0.05163980874057225,0.06666069751296638,0.15402907737509286,0.02351669552885333,0.18257510460138096,0.1426810753827222,0.1841838736215079,0.4255831873912404
490,136.0,142.0,366.0,354.0,246.7603340669943,246.80800192962886,248.62445337826964,266.08439906079036,-0.9102646687480117,33167.0,33898.0,261.063509662746,167.44529991998874,741.7544007200505,0.7575229443888724,0.7672093220507338,205.4982627182798,0.6802091878589007,1.0396142723306163,0.6413968008639062,0.9784353059177533,0.18126466921700346,0.005714626182529685,0.0006331454247513113,6.433734045001148e-05,1.2659627779232654e-08,4.680090826074688e-06,-2.8892033879048077e-09,12.988392443296341,19.39348644256215,1109.404526452453,92.53041500878346,-25570.19052209216,-405.76376570106834,15002.448129468776,0.0016095,0.0055058,0.0122424,0.0150233,0.0570797,0.400678,0.0,0.9999998807907104,0.012664852663874626,0.0,0.012664852663874626,0.06270340830087662,0.0,0.0,7.44413789318783,66.85660037285285,0.9279192873042504,0.21690105862537168,0.004482195246964693,0.017048068344593048,4.830392462852894,24.99846167437334,0.4040968433513893,0.8579405520034555,208.0,0.0062712937558416495,0.8615018044634952,0.005908040499768008,0.19392692133610573,0.11994227402348812,0.9675165866476629,0.020153035936748998,2.9850591167928533,0.016281272440507255,0.9679148894658992,0.006461995263944642,0.6233978097335849,0.0014744418983637653,11.746309545835308,0.1530961824995103,0.6852557991404213,0.02231355721569539,0.7799667185112829,0.05551858309398017,0.02728128296700235,0.0004259672696497775,0.3646633883018492,0.06304641229613678,-0.5372391795211736,0.09329210349186007,0.7225266305610113,0.03581418575910089,0.10250249,0.10548647473100524,0.12350983978711329,0.1007219539003553,0.05280768667078172,0.015016378469138465,0.2653465199210302,0.31068349043881444,0.25336158038515033,0.13283537931193667
491,128.0,110.0,371.0,397.0,242.48002632190136,251.47553611519703,276.39749535121575,237.7050539690837,0.45173145161142625,51668.0,52151.0,298.41702768152425,224.04896984976924,880.2640687119285,0.8379258048726452,0.6605392595506018,256.48731118200834,0.7408554508825511,1.012710038255692,0.7507915067396158,0.9907384326283293,0.1684440360825588,0.002209050658865473,0.0002525869876482605,4.4350050494534895e-06,7.966988540566637e-11,6.148991478705733e-08,-1.2524659103164952e-10,8.914100412604364,5.518874369629461,172.88145542638628,103.85374080334881,-2472.504207863115,60.917890180251646,13694.361530702034,0.3825425,0.0033451,0.0080824,0.0160724,0.1111333,0.1776055,0.0,0.9999998807907104,0.012709788046777248,0.0,0.012709788046777248,0.048943113535642624,0.0,0.0,6.985346931823053,70.08135598457127,0.9190866967654786,0.21789125088599035,0.004176500253379345,0.012408057227730751,4.523839605014285,26.204784048857476,0.46200713327361426,0.8108300918923111,574.0,0.011109390725400636,0.7853845413446743,0.00779581695503595,0.12736744885787277,0.07185068359487484,0.9651617197595557,0.019534553792281084,1.8271822922692065,0.007067390482551117,0.9630797248476135,0.009243668785698489,0.6367380816877639,0.0025129865749173863,7.181361720218954,0.04866130050000894,0.9371035460501843,0.02974975333402785,1.035848820942939,0.06827499726626529,0.026367687101909208,0.00075911056551662,0.4079576020637251,0.08403675191573734,-0.6032183011035285,0.08346376892049112,0.797713382039049,0.0293606718828755,0.073438756,0.06746486559070909,0.08184588579270909,0.06215445525511585,0.07303778251455754,0.062159396590258195,0.19461259243930912,0.23609681684156927,0.1792939119190499,0.21068851285362927
492,132.0,129.0,369.0,369.0,251.12249459093178,249.74894790651229,256.5326695175356,269.6433982301535,0.7034431072742506,42059.0,42382.0,233.08535141422507,230.66889930779612,771.335136523794,0.8883468696411791,0.14362103995797137,231.41128324266344,0.7394338959212376,1.0571195433926086,0.9896327585935052,0.9923788400736162,0.15980069983797018,2.7731562495172546e-06,2.7266382272105554e-05,2.5654846466473732e-09,-5.00641821991172e-16,4.271849249538152e-12,-4.579937313740816e-16,3.8695146684903348,0.4844561771929376,0.6765681884316639,2.410552140677704,3.0728322294744843,-0.8022018338598179,0.1857149485892855,0.0991552,0.0017099,0.0034782,0.0344542,0.066217,0.3528114,0.0,0.9999998807907104,0.03727002814412117,0.0,0.03727002814412117,0.09125028550624847,0.02256158273667097,0.0,3.715391955822877,17.011489359682088,0.7734800167534194,0.540045812594822,0.010182194411754608,0.019255205988883972,2.476918281672306,6.524459307859384,0.9101571775722835,0.6011978806879182,1067.0,0.02536912432535248,0.6083610505491105,0.012856979751632802,0.317327103535183,0.2117117787465498,0.974599090868616,0.016860966018082957,6.243212484440963,0.02286947955328955,0.919001051895518,0.024254326567780704,1.723819106577099,0.007166576209068243,24.655522834228666,0.12023386053340346,1.7049044247496123,0.04588477673613722,1.9418540050639905,0.13883852647310224,0.022563548773857276,0.0016142693077260857,0.730679273654326,0.17790858677042287,-0.5868120392475884,0.09318806669449653,0.9089910401482085,0.02491160853770058,0.10352949,0.09863867497484965,0.12491885085581238,0.08872934247822623,0.08014275540300402,0.08113629541550833,0.2082892180176367,0.263783447689795,0.1873642905758932,0.16923252321593626
493,116.0,160.0,393.0,339.0,266.65993898785206,246.50163425396306,274.87994556840897,251.32469293945172,1.4755010688219534,36714.0,37213.0,275.72770874818997,173.8751761124792,767.9970414071697,0.7822083967343968,0.7761042272445509,216.20757767804247,0.7404553980194825,0.9799096411905238,0.6306046530538277,0.9865907075484374,0.18088867026146757,0.006077129219562208,0.00047345807242330824,3.380718840990126e-05,3.462176020858391e-09,1.9020190501005543e-06,-2.5114413669923637e-09,2.69271185894761,3.7713516854302602,3.2776310911844124,2.443317061638441,6.8850852086438685,4.222923796039383,0.6352079569324154,0.4508736,0.0036239,0.0428937,0.0780476,0.0669712,0.0978796,0.0,0.9999998807907104,0.05574612691998482,0.0,0.05574612691998482,0.12734974920749664,0.03880955092608929,0.0,3.1905154548707784,11.385950647646967,0.7013512239436298,0.7228110002354979,0.014599115587770939,0.025419896468520164,2.0213140680543153,3.6608485797628116,1.063407405089396,0.5421469574543697,1123.0,0.03058778667538269,0.5603125628253032,0.014030160900072253,0.5412899408404221,0.3700700533093485,0.9778785712754903,0.015058914317745531,12.227667229190233,0.05471484588412778,0.8910188774157635,0.027686309552073518,2.5986358318705745,0.012561204893254185,48.36937897592051,0.21775392891785117,1.9958544936271445,0.05031277458648553,2.3330512747100687,0.15535438083060793,0.020791054767967235,0.0014261167963865833,0.9122145945683222,0.19348402950567367,-0.5635968113426664,0.0891295978566865,0.9288765426270513,0.02156576006884492,0.14046143,0.15695870086551186,0.1015047881076906,0.1466603199219491,0.1462597250956366,0.22329854926342488,0.20261046984096268,0.13102766967489252,0.18931678309361688,0.18879967441772014
494,105.0,139.0,391.0,360.0,258.4197492510818,240.24955064906246,256.7278548135798,235.04440852841765,1.303112603045861,45065.0,46125.0,285.9046909750153,206.02874728487217,836.0214280248092,0.8102413840017435,0.6933298398063013,239.53818084700006,0.7129861089137107,1.0183809296201038,0.7206203808068216,0.9770189701897019,0.17223640440099397,0.002969791610245139,0.0003860849843483396,1.676275926814661e-05,1.0985259919692642e-09,7.660242470861946e-07,-7.821549169416809e-10,9.991091846809784,8.767308848466989,560.7085505934647,93.5635929733692,10750.527614853638,240.0105931539794,-18538.752444214635,0.1023339,0.000863,0.0103604,0.0135241,0.0863531,0.3689955,0.0,0.9999998807907104,0.012345472350716591,0.0,0.012345472350716591,0.054776620119810104,0.0,0.0,7.1472774271772765,66.50304498307517,0.9228672840858383,0.21969014175759843,0.004074956756085157,0.014061461202800274,4.782188115538538,27.022112534133683,0.39757217662352823,0.8511559863436282,428.0,0.009497392655053812,0.844056217226631,0.006661486151596008,0.14736814805791737,0.10201107033686221,0.9681578332655387,0.022156274159348177,2.314958809873035,0.020963849976967985,0.9677490003506379,0.009354579027189946,0.5917323093959228,0.002419891946434105,9.112467091434226,0.15483875322575713,0.7423537666472257,0.024914227446475867,0.8356285420800902,0.06111259103695721,0.027073892654221287,0.0006375727357576903,0.3683139942943454,0.08700644043957706,-0.564061978669164,0.09459998009493087,0.7418738176046962,0.0356001090584076,0.08303713,0.11969879398856463,0.06693411056312148,0.06261807656725837,0.12739055847956413,0.08724636887652568,0.2580338737046573,0.1442894055660081,0.13498536052191232,0.2746149579503861
495,177.0,153.0,322.0,340.0,244.4228635893579,244.0392027827395,241.06872733253687,222.7577644905668,-0.09501602541732886,21274.0,21485.0,187.37704617433025,145.741204700342,551.0437226013956,0.8804139195631471,0.6285162323701904,164.58097725647352,0.7845841784989858,1.0143807505215676,0.7777964680089393,0.9901791947870607,0.16555024966074805,0.0016603256314764562,0.0001257679696713159,1.894919386063938e-06,-9.121483270045224e-12,-3.2335660783891104e-08,2.7794592959510485e-11,3.2223177894614534,0.10159492854549036,2.816621096999934,4.246830012326295,-14.186325173116245,0.745547957456784,3.8058371375438003,0.4803878,0.0023728,0.0029707,0.0090064,0.1420665,0.1183478,0.0,0.9999998807907104,0.02912920154631138,0.0,0.02912920154631138,0.08277302235364914,0.008428186178207397,0.0,4.678084911271877,28.50491452281259,0.8263975208829948,0.43428289492931976,0.008216834627091885,0.018236743286252022,3.3231633983421864,13.617381177288348,0.7124600808703275,0.6905861985877704,395.0,0.018567265206355175,0.6246597584285862,0.01483485138998153,0.31673913311035884,0.20437557940683898,0.9723056598362149,0.017716143845622923,5.714078969245593,0.035126067070763156,0.9238978832193122,0.024421933020959186,1.5513229434547298,0.010655275980792744,22.53957674387202,0.09779680138494129,1.6182345312258377,0.05217135742215118,1.841352348627263,0.1372399341063777,0.022992719969201172,0.001680863322121879,0.7031974410836,0.18018766470778436,-0.5793586347600151,0.09740827837834898,0.8987142430959038,0.02765916259081158,0.08714593,0.05768172024712218,0.10401726794456748,0.08945850388791651,0.08815299740559603,0.06970424564791311,0.14102602007321197,0.25431178637296453,0.21871706861319296,0.21552523621650532
496,149.0,150.0,344.0,342.0,255.43971231605462,238.248342834416,234.62450687799367,258.8389237593461,1.297503277057721,30172.0,31186.0,202.42344026643968,195.54103161719206,688.6000717874997,0.7996129808014579,0.2585422818027952,196.00046822329105,0.8058760683760684,1.0339017152865515,0.9659999422982405,0.9674854101199256,0.16408330615971883,3.219002786581843e-05,0.00019405881262541037,7.102117686402316e-07,-7.095128463662104e-12,3.413826777766363e-09,4.379166945920878e-12,5.39253526402905,0.07832046628393358,60.19955975057438,18.30926446652441,284.1433283552884,-4.169476594476443,-537.3596499042579,0.483279,0.003842,0.0036883,0.0078561,0.0740462,0.1851466,0.0,0.9999998807907104,0.019343774765729904,0.0,0.019343774765729904,0.0793963074684143,0.0,0.0,5.686669545482776,37.050536397721096,0.8909509250679243,0.3107302959782134,0.0061598047614097595,0.01983613520860672,3.8719539634135627,15.258546954333855,0.5135115919107474,0.8107451060251157,243.0,0.008053824738167837,0.7965948394193761,0.008701730044599731,0.29466542506217974,0.2204874738356879,0.9707224330073996,0.021787498171974562,5.028530263752358,0.024415634500038585,0.9512913029182157,0.013257800079491289,1.0150649018409013,0.005191435548578038,19.81945562994725,0.12287077216138087,0.9769809607082038,0.03221029289158761,1.123908250735723,0.08605356103326334,0.025810255483510576,0.000812051005433214,0.5068098759315243,0.11420052466981645,-0.5498461330531346,0.09760419557463162,0.8011826739119402,0.03502168206677225,0.14039941,0.04082273672376368,0.15057620032235472,0.18221987838457737,0.23495804438921844,0.03182163657620549,0.06374583474742061,0.23512890984243587,0.28454139010324114,0.3668934978946058
497,135.0,146.0,362.0,348.0,250.23637431601077,241.6425325377933,273.48806951869074,249.9204257841235,1.0241061638848667,32347.0,32866.0,235.9830805006982,176.0633553145567,691.7371567773473,0.8494966362680281,0.665851099613688,202.94205959718727,0.7054346403803375,1.038344369135117,0.7460846554803567,0.9842086046370109,0.16749296566764085,0.002275746938045514,5.5720852934027404e-05,1.8799043553404147e-06,-1.0944796886816776e-11,-4.937723430725876e-08,-1.5824086279232616e-11,2.2526001848100923,0.6107595917412729,4.784440197641114,1.4441877195055821,2.2835092341013983,0.9608385596541835,-3.0326307990088024,0.3406523,0.0013776,0.0017577,0.01479,0.1604946,0.1579747,0.0,0.9999998807907104,0.044686004519462585,0.0,0.044686004519462585,0.10284075886011124,0.03134177625179291,0.0,3.2330053653196695,12.058762245231444,0.7405366463675938,0.6169646450366795,0.011800400912761688,0.021656129509210587,2.339089242830067,5.754677252347317,0.932211111568986,0.5887275942251512,885.0,0.027359569666429655,0.5706840345680424,0.013931891458338286,0.3910218351699972,0.271997353920414,0.9748500728687703,0.017408549061471046,7.769465417037672,0.030722870110023948,0.9071041026616882,0.027427356424967186,2.063927747570203,0.009049125408715053,30.686839832980695,0.15405846685674618,1.878691871491185,0.050607422186962125,2.156418741339772,0.14832240348027703,0.0217405064422931,0.0017544724487897623,0.8077499731949813,0.19406129221406765,-0.5852828696152385,0.08981368161675529,0.9229565573754949,0.021878430172597718,0.11301472,0.08924062065339274,0.0882655049548321,0.144242335441858,0.1419496033341554,0.14094290978169077,0.14759274423387458,0.14598002571127405,0.23855865150527195,0.23476676143221611
498,138.0,154.0,367.0,343.0,253.9913504383027,245.03468561609924,249.2187562195785,250.22970777614086,1.2795983751349733,34337.0,34621.0,236.06447369236128,185.93672492692795,704.2985565973346,0.8698785378539269,0.616120003849719,209.0914303542144,0.7933504309050161,1.0444560388604522,0.7876522969281702,0.9917968862828919,0.1643615149405226,0.001482583316015141,4.649570620374218e-05,8.043891696619723e-07,4.888701537398394e-12,3.093357261789615e-08,5.480706369547507e-13,2.7255769809409838,0.2941996933490691,1.2503668757067916,0.5206059054158851,-0.11943476935593231,-0.018630971127970665,-0.40269368795420535,0.4340062,0.0034352,0.0051207,0.0088882,0.129337,0.143976,0.0,0.9999998807907104,0.05223879590630531,0.0,0.05223879590630531,0.10495305806398392,0.054226577281951904,0.0,2.9277565951028177,10.641646278216777,0.6829501058934003,0.712696543426955,0.01448418851941824,0.022642672061920166,1.9533248091410833,4.134787848747157,1.1044906665254821,0.4955588361499355,1220.0,0.03553018609663046,0.4535834365861421,0.017818939929520716,0.5139913061877528,0.3581328381604183,0.9711108888118767,0.020020050722330818,8.890803152103048,0.038128567213480125,0.8728345329292183,0.04062513442182747,2.6614400759932026,0.013281870372193971,35.04922130222445,0.2056185693065089,2.3410150118122437,0.061559583882139,2.716923691226956,0.2066907679050618,0.019121431758505218,0.002262124421604974,0.9939352274473856,0.2564567917327847,-0.5617636458651944,0.10207131098703492,0.945100211740404,0.021817513538583966,0.11132151,0.0992078057392806,0.12954200228357168,0.08692147295617556,0.12226707497677923,0.117442827049256,0.1786301170711003,0.23324881405351955,0.1565077745087794,0.220149833516532
499,134.0,88.0,365.0,415.0,251.37973616772442,258.45542885644016,279.63729373005776,245.84860965324793,-0.14408431133071273,58143.0,59808.0,350.14501080216496,217.22543441995063,964.6244584051392,0.7852189308313422,0.7842957947592734,272.0844847644506,0.7697287422058064,1.0143769775778722,0.6203870616985171,0.9721609149277689,0.1825116715991011,0.006571681058050349,0.00031671855749724033,1.4750517414464653e-05,-6.184280554698308e-10,-6.859736638430044e-07,-7.962527238007898e-10,18.993529732352485,180.13846538974101,66.79395563245913,178.15078927769198,18369.767234438703,1711.1807739521814,6341.22651778191,0.3634812,0.001528,0.0032783,0.0228128,0.1304776,0.1661152,0.0,0.9999998807907104,0.007598118856549263,0.0,0.007598118856549263,0.048530325293540955,0.0,0.0,9.107179691047453,100.87171672596119,0.9516879950861177,0.15263597343555543,0.0024873199872672558,0.012512525543570518,6.158276091322516,41.61939299028909,0.2637719241456124,0.9134835819017976,225.0,0.00386976936174604,0.8972346848538664,0.003939074663956599,0.12234617443561624,0.08359786207179366,0.9699057737636679,0.02048642970168668,2.031771010237245,0.007034374885548367,0.976638677151482,0.005397300732617238,0.45417435948349094,0.0011426804767519783,8.004737866513361,0.060437395332071375,0.5295751681032718,0.01598416139530634,0.5974609623993592,0.0407794192354497,0.028014650163983183,0.0003301084574244169,0.2830059085534678,0.053943266547757274,-0.5388225314816386,0.08880785126095986,0.6685792724526295,0.0332134796285386,0.13758253,0.10850572574318472,0.17849204068613564,0.1603934595844564,0.12807682598143835,,,,,
500,158.0,140.0,339.0,359.0,252.85793941115887,248.4844621230955,243.2827843902181,248.05436527556262,0.5233789462625472,28157.0,28548.0,248.00196801909738,145.39850073832216,663.6122650963196,0.8034658758059038,0.8101087591468088,189.34256220170883,0.7103357804182749,1.0590710170146687,0.5862796247130013,0.9863037690906543,0.18344838796368854,0.00802751440276582,2.645231170014495e-05,1.3421713503564989e-06,-7.908534770438653e-12,-1.1691097588937706e-07,1.1882740894131557e-12,1.9445947284493283,0.6469432740805624,0.2553084817081847,0.1397916729854313,0.025840586136136448,0.07070805788069724,-0.005450486159565823,0.4236668,0.0018571,0.0051605,0.0106932,0.0356495,0.2227296,0.0,0.9999998807907104,0.05227431654930115,0.0,0.05227431654930115,0.12493773549795151,0.030411528423428535,0.0,3.392486542383937,12.875817393972373,0.712130634128497,0.6951474263081535,0.01381539087742567,0.02486651949584484,2.165692094947277,4.533815088376277,1.0274110506373253,0.553308406872268,874.0,0.031040238661789253,0.5522252749825457,0.014928815613778679,0.5534321332190856,0.39039192347298013,0.977186452413853,0.016009658488856493,12.121669483812848,0.05711503348191016,0.8889071039507664,0.028420474851574506,2.58479946540001,0.013230531924242506,47.93324580203232,0.20028300111431463,2.017850059080562,0.05138990578643554,2.3627008299628107,0.1767279070991261,0.02055955294779362,0.0014823434076884495,0.9276566420987367,0.20040351277355317,-0.5553200467147847,0.10107093154475422,0.9276374904119575,0.024923790376833344,0.1359335,0.11467077066530976,0.08424680737618721,0.12288856326998007,0.21724512733337747,0.18359968877951244,0.15868071506334547,0.1165802196906444,0.17005244649224957,0.3006224860030224
501,119.0,130.0,382.0,368.0,251.07664762741652,252.21546572934975,270.9308783890002,220.0449422225971,-0.95160301009712,45520.0,46039.0,287.8187496630094,202.5546070812079,823.4356415871823,0.8436315154639026,0.7104402612019978,240.74439573195596,0.727226251717417,0.985475812123037,0.7037575116922284,0.9887269488911575,0.17007359609429995,0.0032956578515958,8.359568148617542e-05,2.967516513356952e-06,4.572323238570053e-11,1.6712963401082594e-07,-9.692393441794151e-12,9.977970949450995,22.583240717389742,63.106410981045585,46.23428914103562,2430.752834932734,-21.832488474494156,572.97576758092,0.4293655,0.0020232,0.0027925,0.0085876,0.0557622,0.2173118,0.0,0.9999998807907104,0.011561167426407337,0.0,0.011561167426407337,0.05787689611315727,0.0,0.0,7.310662629793913,65.76400687770716,0.9281568280691621,0.21257743438016252,0.00418933667242527,0.016031013801693916,4.781059369559629,25.305550140998847,0.3950060890063628,0.86013177930634,300.0,0.006590509666080844,0.854391566090517,0.006316734215634501,0.18685033945790974,0.11647052529964627,0.9650796794244171,0.02165079431816208,2.673829167322479,0.010767807152225917,0.9655976953884359,0.007270842773658415,0.6273138182296306,0.002470727540423434,10.508466329832007,0.07737086632455359,0.7156678680821186,0.023933250152551766,0.8173256925113845,0.05796345979068984,0.02699702421309031,0.0004349904558963308,0.3866239274222188,0.06695799608983655,-0.5418717842617322,0.09140869997827833,0.7289933333499021,0.03508644593054855,0.12353623,0.10026289426052244,0.14318751128697346,0.08699391366159509,0.17347196668461864,0.027593835114736256,0.18863778938073925,0.2693975253289639,0.16367310841896976,0.32637566027056353
